id,season,pa,avg,babip,bb_rate,k_rate,sprint_speed,swstr,oswing,zswing,swing,ocontact,zcontact,contact,ld,gb,fb,iffb,hr_fb,pull,oppo,hard,team_- - -,team_ARI,team_ATL,team_BAL,team_BOS,team_CHC,team_CHW,team_CIN,team_CLE,team_COL,team_DET,team_HOU,team_KCR,team_LAA,team_LAD,team_MIA,team_MIL,team_MIN,team_NYM,team_NYY,team_OAK,team_PHI,team_PIT,team_SDP,team_SEA,team_SFG,team_STL,team_TBR,team_TEX,team_TOR,team_WSN,player_id,raw_ba,raw_ba_model,plate_score,contact_score,baa_raw,BAA,name
9218,2021,679,0.294,0.331,0.099,0.2,5.0,0.099,0.281,0.6609999999999999,0.442,0.716,0.8109999999999999,0.7759999999999999,0.235,0.362,0.4029999999999999,0.1,0.163,0.39,0.237,0.413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32,0.294,0.294,0.004856201107763871,0.02471998202393042,0.029576183131694293,109.03624224614286,Paul Goldschmidt
15640,2017,678,0.284,0.357,0.187,0.307,4.8,0.133,0.247,0.662,0.411,0.4479999999999999,0.8059999999999999,0.6759999999999999,0.2189999999999999,0.349,0.432,0.062,0.356,0.414,0.278,0.4529999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38,0.284,0.284,-0.018138508314013965,0.02628284462192384,0.008144336307909873,102.48829253878489,Aaron Judge
5417,2021,678,0.278,0.28,0.0969999999999999,0.134,3.7,0.07,0.347,0.667,0.47,0.772,0.919,0.852,0.223,0.389,0.387,0.179,0.158,0.544,0.143,0.308,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,0.278,0.278,0.024432353654315526,-0.025999525826061517,-0.001567172171745991,99.52119084054038,Jose Altuve
785,2015,678,0.255,0.271,0.065,0.2019999999999999,3.7,0.124,0.367,0.7609999999999999,0.53,0.638,0.852,0.765,0.191,0.331,0.477,0.168,0.151,0.461,0.21,0.373,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98,0.255,0.255,0.010334047579431089,-0.03146462552386956,-0.021130577944438473,93.54409525202279,Todd Frazier
13066,2023,678,0.258,0.342,0.0559999999999999,0.311,3.7,0.178,0.385,0.7490000000000001,0.536,0.498,0.7909999999999999,0.669,0.195,0.432,0.373,0.076,0.166,0.382,0.254,0.3989999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,99,0.258,0.258,-0.020368532553492538,0.006852701503539124,-0.013515831049953415,95.87058536317896,Teoscar Hernandez
11737,2018,678,0.298,0.361,0.072,0.223,3.8,0.159,0.386,0.7879999999999999,0.551,0.525,0.8440000000000001,0.7120000000000001,0.288,0.354,0.358,0.03,0.136,0.449,0.248,0.479,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100,0.298,0.298,0.01204966438274506,0.06584671359096331,0.07789637797370837,123.79923529460552,Nick Castellanos
16512,2021,677,0.271,0.304,0.0409999999999999,0.133,5.2,0.061,0.336,0.6409999999999999,0.465,0.757,0.949,0.8690000000000001,0.201,0.537,0.261,0.049,0.0559999999999999,0.349,0.296,0.272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,101,0.271,0.271,0.016586657743444443,0.01980497807692618,0.036391635820370624,111.11852856543496,Isiah Kiner-Falefa
3516,2018,677,0.253,0.302,0.092,0.21,3.5,0.123,0.331,0.7070000000000001,0.485,0.584,0.857,0.747,0.1989999999999999,0.604,0.1969999999999999,0.0969999999999999,0.1939999999999999,0.318,0.29,0.345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,102,0.253,0.253,0.008546433281678653,0.019141153648893114,0.027687586930571766,108.45923023947185,Eric Hosmer
8090,2018,677,0.257,0.291,0.151,0.233,3.1,0.084,0.21,0.5770000000000001,0.37,0.565,0.871,0.773,0.267,0.264,0.469,0.021,0.191,0.483,0.2239999999999999,0.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,103,0.257,0.257,-0.007605535875603114,0.0421671150651747,0.03456157918957158,110.55940181921397,Matt Carpenter
4314,2016,677,0.326,0.366,0.16,0.177,3.9,0.071,0.208,0.6859999999999999,0.422,0.758,0.855,0.8290000000000001,0.273,0.43,0.297,0.0,0.22,0.369,0.2769999999999999,0.387,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,0.326,0.326,0.00966073259498572,0.06450881554321947,0.07416954813820519,122.66059826852924,Joey Votto
6885,2016,677,0.285,0.35,0.065,0.236,6.0,0.122,0.308,0.64,0.465,0.556,0.8340000000000001,0.737,0.206,0.534,0.26,0.091,0.182,0.312,0.308,0.303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,104,0.285,0.285,-0.004652847823608064,0.025158499906532125,0.020505652082924063,106.26497472007678,Ian Desmond
9368,2017,677,0.261,0.282,0.068,0.161,3.8,0.095,0.349,0.6940000000000001,0.498,0.713,0.8740000000000001,0.81,0.198,0.434,0.368,0.142,0.105,0.428,0.252,0.3429999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,79,0.261,0.261,0.018393642340047447,-0.012578656011177209,0.005814986328870238,101.77661954863174,Evan Longoria
4579,2019,676,0.27,0.293,0.0409999999999999,0.1639999999999999,2.9,0.086,0.345,0.6940000000000001,0.492,0.7020000000000001,0.909,0.825,0.191,0.479,0.33,0.085,0.125,0.44,0.221,0.419,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105,0.27,0.27,0.012040188255976712,0.0017569190371084153,0.013797107293085129,104.21535136028892,Starlin Castro
10047,2016,676,0.259,0.305,0.1009999999999999,0.237,6.3,0.08,0.262,0.603,0.408,0.6970000000000001,0.865,0.8029999999999999,0.214,0.447,0.3389999999999999,0.06,0.187,0.3829999999999999,0.239,0.336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,106,0.259,0.259,-0.01609981091857025,0.025554504607086536,0.009454693688516286,102.8886385424412,Wil Myers
9785,2016,676,0.278,0.295,0.102,0.16,3.4,0.073,0.2689999999999999,0.621,0.425,0.711,0.889,0.826,0.2189999999999999,0.361,0.42,0.073,0.146,0.401,0.283,0.387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,75,0.278,0.278,0.013621319199792259,0.010878895823125505,0.024500215022917764,107.48541071185176,Kyle Seager
13110,2015,676,0.291,0.323,0.049,0.209,5.1,0.106,0.375,0.6509999999999999,0.492,0.6779999999999999,0.865,0.7829999999999999,0.204,0.417,0.379,0.09,0.186,0.437,0.215,0.358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107,0.291,0.291,0.0006118913729214946,0.0046915584092064875,0.005303449782127982,101.62033271021394,Yoenis Cespedes
3473,2016,676,0.292,0.309,0.109,0.16,3.2,0.081,0.322,0.642,0.452,0.698,0.909,0.82,0.203,0.384,0.413,0.086,0.162,0.456,0.218,0.3429999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,0.292,0.292,0.017688852601990015,-0.010572931451378543,0.007115921150611472,102.17408673171458,Anthony Rizzo
17929,2021,675,0.291,0.322,0.087,0.185,6.1,0.0819999999999999,0.3,0.645,0.451,0.7170000000000001,0.878,0.8170000000000001,0.1989999999999999,0.39,0.411,0.124,0.155,0.436,0.241,0.332,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108,0.291,0.291,0.00528138503874414,-0.00411883166685813,0.00116255337188601,100.35518828936297,Cedric Mullins
6195,2015,675,0.296,0.323,0.064,0.119,5.4,0.052,0.28,0.696,0.472,0.772,0.945,0.89,0.254,0.3389999999999999,0.407,0.127,0.05,0.419,0.24,0.264,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96,0.296,0.296,0.02110435881091974,0.009167459970007789,0.03027181878092753,109.24877583147857,Ian Kinsler
9847,2016,675,0.256,0.297,0.102,0.212,3.4,0.107,0.254,0.7140000000000001,0.466,0.598,0.838,0.768,0.225,0.358,0.417,0.126,0.126,0.4479999999999999,0.218,0.358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,78,0.256,0.256,0.003621153185354059,-0.00487138057920113,-0.0012502273938470704,99.6180251676404,Andrew McCutchen
11265,2017,675,0.293,0.33,0.052,0.21,2.2,0.138,0.371,0.74,0.524,0.59,0.8390000000000001,0.736,0.209,0.419,0.372,0.16,0.177,0.4579999999999999,0.1989999999999999,0.361,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109,0.293,0.293,0.00963389204037634,-0.020736506857751115,-0.011102614817374776,96.60788153059877,Jonathan Schoop
15676,2017,675,0.304,0.33,0.052,0.176,4.4,0.1009999999999999,0.33,0.677,0.482,0.635,0.888,0.7909999999999999,0.182,0.4529999999999999,0.364,0.071,0.179,0.387,0.2769999999999999,0.405,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53,0.304,0.304,0.012316470275637738,0.007648782239007549,0.019965252514645287,106.09986952760029,Jose Abreu
3269,2015,674,0.287,0.316,0.064,0.159,2.3,0.087,0.324,0.732,0.501,0.691,0.904,0.826,0.242,0.505,0.253,0.045,0.159,0.363,0.226,0.324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20,0.287,0.287,0.016554910207980496,0.02860806463635439,0.04516297484433489,113.79838566162162,Robinson Cano
11265,2021,674,0.278,0.317,0.055,0.1969999999999999,2.8,0.119,0.392,0.716,0.525,0.647,0.872,0.772,0.193,0.48,0.327,0.147,0.135,0.386,0.239,0.305,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109,0.278,0.278,0.010123952611824822,-0.019947832935757432,-0.00982388032393261,96.99856597421989,Jonathan Schoop
18345,2023,674,0.284,0.289,0.119,0.136,6.4,0.075,0.259,0.731,0.465,0.696,0.904,0.8390000000000001,0.191,0.384,0.425,0.062,0.139,0.449,0.222,0.3879999999999999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110,0.284,0.284,0.026263032323446713,0.009340193257219813,0.035603225580666524,110.87765008954835,Kyle Tucker
14344,2021,673,0.271,0.269,0.131,0.168,2.8,0.1009999999999999,0.283,0.738,0.469,0.685,0.841,0.7859999999999999,0.165,0.3979999999999999,0.437,0.124,0.193,0.4039999999999999,0.251,0.363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14,0.271,0.271,0.02210575195312143,-0.03213089295101542,-0.010025140997893991,96.93707595042476,Matt Olson
9777,2018,673,0.297,0.314,0.108,0.181,2.9,0.113,0.332,0.733,0.498,0.662,0.8440000000000001,0.773,0.213,0.3989999999999999,0.3879999999999999,0.12,0.207,0.3979999999999999,0.2339999999999999,0.429,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,0.297,0.297,0.019089903194300945,0.0038032299997485244,0.02289313319404947,106.99440818287883,Nolan Arenado
9256,2015,673,0.315,0.338,0.079,0.132,7.1,0.069,0.302,0.64,0.46,0.67,0.946,0.85,0.208,0.503,0.29,0.092,0.132,0.3879999999999999,0.244,0.344,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111,0.315,0.315,0.023135426525280865,0.026909494762787006,0.05004492128806787,115.28993886515157,A.J. Pollock
12927,2022,673,0.274,0.317,0.105,0.172,4.7,0.076,0.261,0.66,0.437,0.6970000000000001,0.8909999999999999,0.826,0.177,0.505,0.317,0.068,0.109,0.321,0.294,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,91,0.274,0.274,0.009921735086272998,0.0025901208572388754,0.012511855943511873,103.8226758588487,Brandon Nimmo
6368,2016,672,0.265,0.28,0.0579999999999999,0.171,2.6,0.151,0.4479999999999999,0.8270000000000001,0.606,0.611,0.856,0.7509999999999999,0.165,0.429,0.406,0.083,0.141,0.4039999999999999,0.236,0.326,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112,0.265,0.265,0.031208931321406386,-0.028152618050363662,0.0030563132710427245,100.93377793119113,Adam Jones
16997,2023,672,0.273,0.288,0.1,0.146,4.3,0.09,0.295,0.711,0.467,0.687,0.878,0.8079999999999999,0.211,0.392,0.396,0.09,0.126,0.366,0.25,0.3279999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,113,0.273,0.273,0.025223384670004,0.003568914996260592,0.028792299666264592,108.79674680973619,Gleyber Torres
11200,2016,672,0.271,0.309,0.1,0.176,3.7,0.1169999999999999,0.307,0.748,0.495,0.575,0.868,0.763,0.221,0.38,0.3989999999999999,0.068,0.094,0.418,0.256,0.353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76,0.271,0.271,0.02177953235388326,0.00968703637062557,0.03146656872450883,109.61380095543369,Kole Calhoun
5631,2016,672,0.268,0.297,0.054,0.2319999999999999,2.2,0.15,0.407,0.75,0.5539999999999999,0.583,0.83,0.726,0.205,0.3989999999999999,0.397,0.047,0.184,0.445,0.225,0.359,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114,0.268,0.268,0.004856050696021095,-0.0028872456545287863,0.0019688050414923084,100.60151775538904,Matt Kemp
18568,2024,672,0.314,0.324,0.036,0.043,4.4,0.0289999999999999,0.368,0.647,0.495,0.907,0.966,0.942,0.265,0.414,0.321,0.0559999999999999,0.021,0.327,0.298,0.2289999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115,0.314,0.314,0.044914988585140585,0.033418521556831386,0.07833351014197197,123.93278978838259,Luis Arraez
17929,2022,672,0.258,0.299,0.07,0.188,6.6,0.096,0.342,0.7170000000000001,0.507,0.723,0.8640000000000001,0.81,0.177,0.387,0.436,0.135,0.077,0.439,0.236,0.268,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108,0.258,0.258,0.007781245886668397,-0.024794125308831585,-0.017012879422163188,94.80215215470643,Cedric Mullins
16472,2022,672,0.246,0.292,0.107,0.251,2.8,0.099,0.258,0.639,0.418,0.581,0.8640000000000001,0.762,0.226,0.356,0.417,0.119,0.1689999999999999,0.455,0.226,0.3229999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,0.246,0.246,-0.014378772173854927,-0.010789394727794806,-0.025168166901649733,92.31051376704019,Rhys Hoskins
11477,2022,671,0.252,0.327,0.131,0.241,6.0,0.098,0.262,0.682,0.431,0.5760000000000001,0.885,0.773,0.184,0.586,0.23,0.053,0.147,0.344,0.303,0.3389999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56,0.252,0.252,-0.008160784996962852,0.027792505595408926,0.019631720598446076,105.99796742690744,Christian Yelich
3516,2017,671,0.318,0.351,0.098,0.155,3.4,0.093,0.3,0.6920000000000001,0.47,0.642,0.8909999999999999,0.802,0.222,0.556,0.222,0.072,0.225,0.313,0.3289999999999999,0.295,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102,0.318,0.318,0.022686279828190287,0.0266028398572405,0.04928911968543079,115.05902311983577,Eric Hosmer
5254,2021,671,0.239,0.286,0.146,0.231,5.2,0.074,0.192,0.64,0.3829999999999999,0.6459999999999999,0.871,0.8059999999999999,0.243,0.295,0.462,0.08,0.122,0.441,0.249,0.273,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116,0.239,0.239,-0.011440798094929929,0.006700327608025533,-0.004740470486904395,98.55167113722477,Robbie Grossman
11737,2023,671,0.272,0.337,0.054,0.276,4.4,0.187,0.428,0.777,0.562,0.496,0.815,0.6659999999999999,0.2189999999999999,0.412,0.369,0.067,0.176,0.479,0.228,0.362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,100,0.272,0.272,-0.0039012673728517633,0.012044157913750011,0.008142890540898248,102.48785082185034,Nick Castellanos
15518,2022,670,0.283,0.326,0.037,0.166,6.7,0.099,0.425,0.684,0.531,0.7340000000000001,0.884,0.813,0.2019999999999999,0.525,0.2739999999999999,0.11,0.076,0.347,0.2739999999999999,0.264,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117,0.283,0.283,0.01642473144133729,0.013618774118298548,0.03004350555963584,109.17902059746467,Amed Rosario
9272,2015,670,0.262,0.319,0.125,0.31,1.9,0.156,0.301,0.722,0.475,0.509,0.765,0.67,0.247,0.318,0.435,0.038,0.294,0.5589999999999999,0.176,0.414,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118,0.262,0.262,-0.019405275192662125,0.011375420700855319,-0.008029854491806807,97.54668443638732,Chris Davis
16505,2019,670,0.249,0.27,0.109,0.2189999999999999,3.3,0.092,0.248,0.65,0.42,0.675,0.835,0.7809999999999999,0.155,0.415,0.431,0.175,0.19,0.424,0.23,0.4529999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,119,0.249,0.249,-0.004299931536737546,-0.032982888250267094,-0.03728281978700464,88.60919308909614,Matt Chapman
9368,2015,670,0.27,0.309,0.076,0.1969999999999999,2.6,0.1009999999999999,0.306,0.6779999999999999,0.473,0.6659999999999999,0.8490000000000001,0.784,0.206,0.39,0.4039999999999999,0.108,0.108,0.419,0.26,0.308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,79,0.27,0.27,0.005643973852239214,-0.01599201137298197,-0.010348037520742755,96.83842322069601,Evan Longoria
9785,2021,670,0.212,0.226,0.088,0.24,2.8,0.1369999999999999,0.33,0.731,0.495,0.579,0.8170000000000001,0.7240000000000001,0.174,0.321,0.506,0.134,0.156,0.435,0.2239999999999999,0.368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,75,0.212,0.212,-3.821132649387156e-05,-0.03874727799522431,-0.03878548932171818,88.15009105178763,Kyle Seager
5930,2017,670,0.275,0.324,0.1009999999999999,0.1639999999999999,1.9,0.054,0.254,0.593,0.407,0.784,0.909,0.866,0.222,0.486,0.292,0.099,0.0559999999999999,0.3329999999999999,0.3,0.331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,0.275,0.275,0.004754103305176291,0.009793237594744618,0.01454734089992091,104.44456594766078,Nick Markakis
18289,2018,670,0.273,0.332,0.093,0.193,3.5,0.1009999999999999,0.281,0.6859999999999999,0.462,0.65,0.8490000000000001,0.782,0.1969999999999999,0.518,0.285,0.061,0.083,0.384,0.261,0.382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120,0.273,0.273,0.008277174767025466,0.01612231293702774,0.024399487704053206,107.45463606963332,Brian Anderson
16478,2022,669,0.218,0.24,0.129,0.299,5.2,0.11,0.25,0.621,0.4029999999999999,0.583,0.81,0.728,0.157,0.332,0.511,0.12,0.24,0.4379999999999999,0.193,0.385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13,0.218,0.218,-0.02869122931594247,-0.03200168203883703,-0.0606929113547795,81.45684156797944,Kyle Schwarber
2151,2017,669,0.258,0.271,0.155,0.1989999999999999,2.7,0.102,0.235,0.684,0.429,0.607,0.833,0.763,0.211,0.371,0.418,0.1009999999999999,0.213,0.467,0.204,0.376,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41,0.258,0.258,0.011878145691163657,-0.009520685183361624,0.0023574605078020335,100.720261439394,Edwin Encarnacion
15676,2015,668,0.29,0.333,0.0579999999999999,0.21,2.5,0.114,0.369,0.6709999999999999,0.495,0.631,0.871,0.7659999999999999,0.207,0.473,0.321,0.105,0.1969999999999999,0.376,0.266,0.342,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53,0.29,0.29,0.003334964709353471,-0.00024374660549783783,0.003091218103855633,100.94444220532867,Jose Abreu
10815,2024,668,0.28,0.302,0.114,0.151,3.6,0.07,0.26,0.7070000000000001,0.4529999999999999,0.72,0.905,0.845,0.198,0.422,0.379,0.08,0.136,0.4039999999999999,0.237,0.321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,121,0.28,0.28,0.01782356809690335,-0.005797595417764482,0.01202597267913887,103.67422672122092,Jurickson Profar
2396,2017,667,0.259,0.274,0.132,0.141,4.0,0.071,0.214,0.621,0.4,0.706,0.8690000000000001,0.821,0.2,0.408,0.3929999999999999,0.134,0.123,0.511,0.165,0.33,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67,0.259,0.259,0.02232871963308945,-0.02158572213785033,0.0007429974952391193,100.22700377953988,Carlos Santana
10556,2019,667,0.279,0.313,0.067,0.15,4.5,0.071,0.298,0.654,0.455,0.738,0.905,0.8440000000000001,0.2269999999999999,0.486,0.287,0.129,0.095,0.38,0.289,0.3289999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,0.279,0.279,0.014364938535478676,0.016683165608834045,0.03104810414431272,109.48594986318,Cesar Hernandez
6876,2016,667,0.256,0.278,0.076,0.255,2.9,0.136,0.3379999999999999,0.6990000000000001,0.494,0.573,0.82,0.7240000000000001,0.174,0.395,0.431,0.126,0.246,0.42,0.239,0.3929999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122,0.256,0.256,-0.00740743364802048,-0.024806649622533043,-0.03221408327055352,90.1578151963024,Mark Trumbo
3516,2015,667,0.297,0.336,0.091,0.162,4.9,0.087,0.322,0.648,0.456,0.6809999999999999,0.8959999999999999,0.807,0.236,0.52,0.244,0.1009999999999999,0.151,0.368,0.287,0.3289999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102,0.297,0.297,0.017238052357573815,0.03256545345194421,0.04980350580951803,115.21618057333848,Eric Hosmer
13419,2022,667,0.242,0.248,0.103,0.196,2.7,0.102,0.272,0.701,0.447,0.5770000000000001,0.882,0.772,0.174,0.3829999999999999,0.442,0.108,0.177,0.429,0.233,0.379,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123,0.242,0.242,0.008947860396239505,-0.02628951276935307,-0.017341652373113563,94.7017040334753,Christian Walker
2434,2016,667,0.287,0.32,0.093,0.238,2.8,0.132,0.305,0.7070000000000001,0.478,0.53,0.833,0.722,0.181,0.444,0.375,0.085,0.262,0.407,0.22,0.364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,124,0.287,0.287,0.00012707477414743672,-0.013153140273107112,-0.013026065498959676,96.02022063365618,Nelson Cruz
3516,2019,667,0.265,0.323,0.06,0.244,2.3,0.135,0.359,0.728,0.5,0.581,0.8490000000000001,0.73,0.209,0.56,0.231,0.047,0.208,0.33,0.271,0.401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,102,0.265,0.265,-0.004859713301929281,0.029276922640694324,0.024417209338765043,107.46005045943274,Eric Hosmer
3516,2016,667,0.266,0.301,0.085,0.198,2.8,0.119,0.3389999999999999,0.705,0.488,0.584,0.872,0.754,0.165,0.589,0.247,0.06,0.214,0.361,0.294,0.344,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102,0.266,0.266,0.012000950047759473,-6.275898573481105e-05,0.011938191062024662,103.64740730529189,Eric Hosmer
1857,2015,666,0.265,0.309,0.1009999999999999,0.168,2.8,0.062,0.271,0.574,0.41,0.747,0.902,0.846,0.241,0.557,0.2019999999999999,0.0409999999999999,0.103,0.305,0.321,0.298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,125,0.265,0.265,0.006387028530854497,0.04027886619951195,0.04666589473036645,114.25756418733792,Joe Mauer
785,2016,666,0.225,0.236,0.096,0.245,4.0,0.125,0.326,0.6559999999999999,0.467,0.602,0.8190000000000001,0.733,0.157,0.356,0.487,0.185,0.19,0.487,0.228,0.313,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98,0.225,0.225,-0.004899564905196402,-0.05774469404622814,-0.06264425895142454,80.86065748596997,Todd Frazier
19755,2022,666,0.273,0.32,0.108,0.242,4.7,0.126,0.32,0.745,0.493,0.625,0.818,0.743,0.198,0.421,0.381,0.043,0.21,0.371,0.278,0.3829999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0.273,0.273,-0.002188372980494956,0.017883538402852978,0.01569516542235802,104.79525421580617,Shohei Ohtani
