id,season,pa,babip,clr_ld,clr_gb,clr_fb_noI,iffb_bip,hard,pull,oppo,sprint_speed
9785,2021,670,0.226,-0.7889632842311431,-1.2923018838988687,0.4116120584636609,1.5039788911709076,0.6834134432112992,0.47825623855828153,-0.515990540290254,-0.5779118467349499
9284,2016,166,0.364,-1.2527464603455374,0.084791370154769,0.22062839733336403,-1.7252124375763875,1.826865723071828,-0.9040037409790237,-0.06829465763878492,1.5996232742510117
12552,2016,627,0.304,0.18753639666793542,-0.4501049078004061,0.11188494880519295,-0.3353609458232121,0.3937388656466312,-0.1646553798311623,0.12357500635470109,0.29310220165943507
12916,2020,266,0.28,1.1255164264181639,-0.8999641524223616,0.0601067410502818,-0.9900194321213703,-0.2770864718715464,0.671129724075115,0.01698074858054219,-0.08796644451310831
21622,2022,354,0.349,0.5612039908273663,0.7064530726008907,-0.15929914804277767,-0.5265768502672037,-0.8869276877971622,-0.5182567699453569,0.10225615479986931,2.035130298448204
17350,2021,664,0.307,-0.04522732346884296,-0.26022919613363804,0.11005784281959796,0.19004225662413787,1.186532446349933,-0.662911884082982,-0.13225121230328027,-0.3601583346363535
29592,2024,194,0.311,0.9937695908842109,-1.5963245879126142,0.20985128143015896,-1.316158040747137,0.5157071088317545,1.3140413424645587,-0.28148317318710275,0.1842254456101369
6885,2015,641,0.307,-1.3446520702158462,1.57315827935476,-0.045210461972787774,0.1940904140034012,-0.6429912014269156,-0.936149321898496,0.9550102169931394,0.3475405796840839
5933,2017,566,0.339,-0.2771032488546852,1.3537709306720211,-0.15902806402847558,-1.297727018326259,-0.6124991406306356,-1.7076432639658288,0.6352274436706639,0.8919243599305743
12859,2024,233,0.273,-0.05208956541951528,-0.611450834587636,0.17693433667630776,0.05369079101438841,-1.1461102045655494,-1.2254595501737469,0.6778651467803274,-0.4690350906856517
20078,2021,104,0.188,-0.7699261541134942,0.4249715861462902,0.0867312456882634,3.3197917899843716,-0.7649594446120389,0.3014555435011842,0.20885041257402823,-1.2311723830307382
22263,2022,313,0.301,1.2389780581284873,-2.636911597158976,0.3694439092108365,-0.138001367238928,0.4089848960447716,0.09250926752461469,-0.4307151340709246,-0.4690350906856517
11476,2022,197,0.281,-2.326340661751522,2.322778869216344,-0.04331505502909505,0.2906746865345129,-1.2223403565562514,0.3014555435011842,1.08292332632213,1.2729930061031176
4403,2018,219,0.264,-0.5508821566396968,0.11180506729258963,0.1136762098235009,0.011780455793785635,2.147032361432777,-0.11643700845195573,0.10225615479986931,-0.7956653588335459
11489,2023,388,0.278,-0.822256492989959,-0.010676319541768828,0.1760442933520927,0.23204784260660377,0.3937388656466312,0.3657467053401287,-0.6439036496192424,1.0552394940045213
19953,2023,501,0.357,0.05563068850478326,-0.5839844870611802,0.1561452887126471,-0.607921000899915,-0.15511822868642303,-1.3861874547711064,0.7631405529996533,1.5996232742510117
19755,2018,367,0.35,0.6932114880052088,-0.13765706157719682,-0.020127988901472937,-0.8790999199295758,1.6439133582941448,-0.5825479317843013,0.20885041257402823,0.8919243599305743
18900,2021,185,0.225,-1.490216207875385,1.3495409974104926,0.017865119963199394,-0.4104661715537662,0.24127856166522615,-0.6468390936232459,0.27280696723852355,2.198445432522152
18401,2020,202,0.302,0.29970377086248584,-1.239232227754996,0.24362277695657497,-0.2916884715081086,2.848349759747237,0.23716438166223974,-0.388077430961261,1.1096778720291707
9368,2023,237,0.277,-0.5837633489147752,-0.6890052126464438,0.26866122884545474,-0.7107918237141172,0.9121038991834037,1.346186923384031,-0.7504979073934013,-1.5578026511786325
13145,2020,223,0.273,-0.3239781324080243,1.650158806769638,-0.2078184524337967,-0.7093154369052095,1.3847308415257575,-0.30931049396878735,-0.11093236074844849,-1.5578026511786325
19627,2023,526,0.317,-0.4658765203890721,-1.351288676903786,0.37577608346321467,-0.6036347166159899,0.8053816863964225,-1.0165132741971756,-0.025656954529121367,-0.30571995661170465
14551,2018,108,0.241,0.11924192808506366,-0.3459686906909485,0.10226547924663687,1.9009840666242355,-0.15511822868642303,1.330114132924295,-0.21752661852260738,0.5652940917826803
5913,2022,315,0.255,0.07564593367561091,0.9127059938131604,-0.12750168929320504,-0.3110243761667057,-1.7559514204911657,-0.8879309505192876,0.31544467034818713,0.23866382363478575
5452,2019,487,0.303,0.7249978608053635,-0.3859371316618221,0.021828886370141243,-0.6510219706438285,1.582929236701583,-0.534329560405093,-0.19620776696777562,-0.6867886027842478
10243,2017,442,0.293,0.1628145011082649,-1.0623991608768362,0.23032466983192468,-0.03732131194762107,1.2017784767480735,1.7158611039579617,-0.8144544620578966,0.7286092258566274
19287,2021,622,0.306,-1.4420017369166953,0.17888789617462217,0.23045121876576635,-0.25930321247400795,1.003580081572248,0.6872025145348493,-0.17488891541294382,0.674170847831978
11281,2019,735,0.35,1.8754340557544693,-0.9613963209251507,-0.03723081655851512,-0.5924427520968523,0.9273499295815458,-0.6307663031635097,0.6778651467803274,1.3274313841277665
13770,2022,177,0.394,1.6933684968646987,-1.1450030360130403,0.023638464267195403,-1.298012770611854,0.7596435952020012,-0.3736016558077318,1.1042421778769618,-0.6867886027842478
9549,2018,312,0.36,0.5758135102324446,0.9819960198743813,-0.21310484476664993,-1.0415500942903364,0.5614452000261758,-0.7272030459219264,1.1681987325414571,-0.7412269808088969
16403,2021,277,0.299,-1.209417238250482,0.04135644422699451,0.22248587443718737,1.1153081573807668,-1.2680784477506728,0.3336011244206564,-0.388077430961261,-0.30571995661170465
4712,2017,308,0.296,1.6984821272536392,1.542811335478028,-0.48127022948853426,-1.547093512888834,-1.6339831773060425,-1.1129500169555924,0.44335777967717543,1.4363081401770648
22532,2023,168,0.275,1.382652141452733,0.6313930811279292,-0.26446409148986794,0.6133842677331386,-1.6644752381023231,0.2532371721219759,-0.7291790558385696,0.7286092258566274
15279,2019,421,0.357,1.3340451656201615,1.096790351688746,-0.3447049553120143,-0.8523344558455103,1.3542387807294767,-1.1290228074153286,1.6158946151929245,-0.958980492907493
13152,2021,644,0.282,0.6555387930241808,-1.6850698672048865,0.27559643930842015,0.0030173857022069385,0.16504840967452405,1.9569529608540035,-1.2621503447093658,0.4564173357333821
1907,2016,209,0.301,-0.12115413156267277,1.1579147642414886,-0.14492849651209938,-0.12861916719522684,-0.7649594446120389,-0.7272030459219264,0.40072007656751424,0.1842254456101369
4106,2015,596,0.318,0.44385983967739356,0.18627537714862705,-0.04469280338538728,-0.925058412529439,-0.23134838067712513,0.34967391488039257,-0.04697580608395315,0.07534868956083872
14137,2019,128,0.354,-0.3836986058937491,0.6359830031350561,-0.008915342322641795,-0.5798220261497395,-1.9846418764632716,-0.30931049396878735,2.148865904063718,-0.08796644451310831
5827,2019,285,0.332,1.192338558808555,-0.8693155045273095,0.044657689107561405,1.1203088223786788,0.8511197775908438,0.5264746099374881,-0.6652225011740742,-1.5578026511786325
7802,2021,539,0.295,0.16381800178576925,0.28070405355397965,-0.021753387633425936,0.31505888157195366,-1.1461102045655494,-0.8879309505192876,1.0616044747672984,0.8374859819059255
5297,2015,390,0.285,0.600583950531787,-0.27358759352707834,0.01881530038917334,-0.022414567715750216,-1.0698800525748473,-0.7593486268413987,1.08292332632213,1.1641162500538196
12174,2017,422,0.324,1.4017091444095446,-0.618064709951012,-0.03286361383373282,0.41278616324544554,-0.01790395510315927,-0.7914942077608709,0.5286331858965049,-0.5234734687103008
5450,2017,214,0.357,1.7171190307825992,-0.24983712957739246,-0.14771985880281124,-1.398311822855701,0.25652459206336825,0.5907657717764343,0.5073143343416732,-0.4145967126610026
15429,2016,699,0.332,0.9422028147032872,-1.8725076641502476,0.269141895963969,0.9140909229409501,1.217024507146212,0.9925855332698372,-1.0915995322707115,0.3475405796840839
13367,2021,188,0.275,-0.15596275822985178,-0.4795743954992651,0.1672762321730441,0.5676639020379383,-1.2680784477506728,-0.3414560748882596,1.0189667716576347,-0.904542114882844
2539,2015,111,0.192,-1.1751215164509359,-1.6305301717927239,0.5311112699663426,1.4530197335731316,-3.3872766730921904,-3.0577576625836613,2.53260523205069,0.7830476038812761
19318,2024,186,0.306,0.21835014123947633,-0.3397864107342404,0.08671894129957258,0.6888228711302212,-1.4205387517320764,-0.5664751413245652,0.2514881156836918,-0.2512815785870556
9774,2023,355,0.279,0.835114362626065,-0.04592222301052851,-0.057934259274524,0.6158131621606963,-0.7344673838157582,-1.0486588551166478,0.31544467034818713,-0.7956653588335459
6848,2016,595,0.314,-1.096271192370207,1.040593020478842,0.018629543199832233,0.31915466433214823,-0.6887292926213369,-0.8879309505192876,1.0402856232124664,1.4907465182017137
27676,2022,298,0.306,-0.5754268867153689,-0.33239921436295294,0.20056076148442004,-0.658403904688368,0.7443975648038609,0.23716438166223974,-0.6652225011740742,-1.2856107610553873
24655,2021,202,0.261,0.2420659617282094,1.4862441434890972,-0.25924114056425385,-0.34617190729488967,-0.5057769278436527,-1.627279311667148,1.3600683965349432,-0.19684320056240648
4949,2021,579,0.324,-0.627497191184263,0.27110563570470075,0.09491713796612333,0.009875440556487326,1.4152229023220384,-0.42182002718694017,0.6991839983351592,-1.7755561632772285
19698,2021,111,0.244,-1.2763667469670008,0.5186815613315586,0.14267031332696645,-1.1578512745275036,-0.03314998550129969,1.5229876184411282,-1.4753388602576814,-0.08796644451310831
13145,2024,603,0.286,-1.0091283660869579,0.8878334901578684,0.034633429437148644,-0.703648016574242,-0.002657924705020541,0.2853827530414481,0.18753156101919644,-1.0134188709321421
19334,2021,289,0.318,0.7899844028170824,1.3009210592372236,-0.30401696360158503,-1.497182113671573,0.08881825768382197,-1.080804436036122,1.6158946151929245,0.12978706758548755
5254,2023,420,0.292,0.21710701749637393,-1.6251939199477492,0.3280095199655555,0.2584799290241418,0.4699690176373333,-0.1646553798311623,-0.4307151340709246,-0.30571995661170465
5038,2018,219,0.302,-0.9895684849105778,0.7368074063128387,0.060122743336525675,0.04673748539824292,1.3237467199331958,-0.03607305615327515,-0.36675857940642925,-0.2512815785870556
11936,2021,257,0.23,0.6255501082807916,0.28054083623087417,-0.08874943293681525,0.64195949629264,-1.4967689037227787,-1.1611683883348025,0.4646766312320096,-0.6323502247595987
15362,2018,248,0.359,0.31327040746288115,-0.5951690328967777,0.12084333812512149,0.6760116436593786,-0.32282456306596763,-0.7914942077608709,0.9550102169931394,1.8173767863496082
13613,2022,558,0.276,-0.6050205589158718,-0.06303521367002182,0.1543307709124011,-0.0349876682819285,0.34800077445220995,0.6229113526959066,-0.8144544620578966,0.1842254456101369
18564,2021,527,0.292,0.17984804307085858,-0.33888083884090864,0.09213817912506261,-0.4564722895345622,-0.41430074545481016,-0.2771649130493169,-0.26016432163227093,0.674170847831978
19566,2021,642,0.339,-0.6799449451842228,1.4038400691308828,-0.10994185406544177,-1.3598305150622416,0.5157071088317545,-2.270190930056592,1.8930396854057376,0.29310220165943507
27562,2024,414,0.261,-0.1799227895658331,-0.8494433511824143,0.24013246918523024,0.3988319266322227,0.22603253126708575,-0.020000265693539028,0.44335777967717543,-0.8501037368581951
9077,2022,156,0.229,-2.390190498430491,2.4011746848064357,-0.048751471039588434,-0.4224677675487577,-1.3290625693432345,-0.662911884082982,-0.6439036496192424,0.12978706758548755
2616,2015,214,0.258,-0.37202465203999185,-0.5390791691949148,0.20980213764939826,0.5659493883243685,-1.054634022176707,1.1854590187866698,-0.49467168873541995,0.1842254456101369
18126,2022,251,0.233,-0.38332378324447264,-1.400774119124184,0.37307466150400737,1.7069106393242937,-1.313816538945094,0.044290896145406336,-0.7504979073934013,-0.03352806648845946
20123,2024,713,0.298,-0.10623496669183391,0.020473650228039056,0.06626113276460965,-0.2678757810418581,1.6286673278960042,0.7354208859140594,-0.9850052744965526,0.23866382363478575
9368,2021,291,0.305,-0.6682273571712729,-0.2524217501029912,0.19903024404647962,-0.4456613280628842,1.6744054190904256,-0.3253832844285235,-0.04697580608395315,-0.7412269808088969
10762,2021,365,0.323,-0.17244437832015305,0.8544900010305557,-0.08056816858050353,0.5760459690820589,0.2870166528596491,-0.0682186370727456,0.48599548278684135,0.9463627379552232
13590,2023,197,0.278,1.2143424342599138,-0.851953000746271,0.038206759890096365,-0.9014362235869186,-0.2008563198808443,0.26930996258171197,-0.515990540290254,-1.5033642731539834
21618,2024,606,0.305,0.09756654957000138,0.28399859992315846,-0.012754067255020374,-0.6127311643740981,0.6376753520168779,-0.7111302554621903,0.422038928122346,-0.2512815785870556
23697,2024,613,0.344,-0.04488065617623396,0.10085627993440899,0.042276964881890366,-0.3377422148698372,0.6529213824150183,-0.7914942077608709,0.6352274436706639,0.4564173357333821
31781,2024,208,0.265,-4.101386742969517,2.0658352261807646,0.2625530590457945,-1.33963735354686,1.5676832063034425,-0.19680096075063633,-0.04697580608395315,2.035130298448204
13367,2016,649,0.319,-0.14656898869532778,0.041783903453288404,0.0681188940465387,-0.13909675100037563,-0.03314998550129969,0.2853827530414481,0.23016926412886,0.12978706758548755
14161,2016,331,0.329,0.35929452860879135,-1.08008183010788,0.20511976025147793,1.058729204832956,-0.7649594446120389,1.1372406474074614,-0.28148317318710275,2.198445432522152
12225,2016,282,0.312,-0.5148835369362583,1.254766715219966,-0.10594033793977387,-0.5056216826569032,0.14980237927638365,0.9604399523503651,0.10225615479986931,0.12978706758548755
8722,2019,275,0.307,0.8860472298748728,-1.252422851011866,0.16098132204038373,-1.0888420975563098,2.95507197253422,-0.13250979891169007,0.6352274436706639,-1.1767340050060893
14131,2015,178,0.319,0.594135299627742,-2.4301592577043434,0.4242700185857051,0.9920060461465222,1.9030958750625302,0.07643647706487856,-0.21752661852260738,-1.3400491390800364
12371,2017,151,0.298,0.5791530857457596,-0.12689587296554442,-0.005589397383328976,-0.417467102550844,-0.03314998550129969,0.7193480954543233,-1.1768749384900363,-1.5033642731539834
16556,2017,244,0.316,-0.7652476032921284,-0.39490002018292375,0.23983938542053707,-1.4565100383552192,0.1345563488782449,0.3818194957998648,-0.6652225011740742,1.9262535423989062
13329,2018,238,0.286,-0.9049554957466215,1.0065993267166817,-0.0027661558982468026,-1.402502856377761,1.5524371759053022,0.5264746099374881,0.40072007656751424,-0.5779118467349499
5227,2015,245,0.246,0.8500622387059419,2.1757533145591084,-0.4768346043407121,-1.4565100383552172,-1.5272609645190593,-1.1290228074153286,0.7844594045544852,-0.3601583346363535
6153,2020,222,0.244,0.8414544313865129,-1.0890511897014765,0.13681015483305536,0.3042002947193435,-0.3685626542603889,0.15680042936355915,-0.4733528371805882,0.7286092258566274
5497,2016,518,0.311,0.00463012381633737,0.4997621595394576,-0.03973490559173842,-0.506002685704363,0.1345563488782449,1.6354971516592811,-1.4540200087028494,0.674170847831978
19858,2024,304,0.339,0.38795234472784557,1.5957436236273854,-0.3009578710622107,-0.12538064129181517,-0.3533166238622485,-0.14858258937142618,-0.49467168873541995,1.3274313841277665
6867,2016,458,0.238,0.4122113660237579,-1.1126647023375222,0.20354989294793502,0.8346517875455389,0.3175087136559291,0.1085820579843508,0.8270971076641487,0.29310220165943507
5933,2021,567,0.317,-0.2356184487920449,1.1930757136630628,-0.13490776245197944,-0.3124531375946793,-0.5362689886399336,-1.0165132741971756,0.35808237345785066,0.510855713758031
6848,2015,204,0.314,-0.9981924389262372,2.0021631445680095,-0.17597428757164213,0.12041394970082223,-1.1461102045655494,0.1728732198232953,0.6778651467803274,0.7830476038812761
18015,2017,443,0.349,0.86125329821773,-1.3580737579576827,0.18439794975299917,1.0330114991294055,0.6224293216187374,1.0247311141893085,-0.9423675713868873,-0.7412269808088969
11739,2016,545,0.357,0.20382103741064342,0.915453720306571,-0.1466234437192413,0.583666030031259,-0.3685626542603889,0.07643647706487856,-0.06829465763878492,-0.08796644451310831
5222,2015,620,0.304,-1.1075689215606286,-0.5112944312751639,0.31136461945234706,-0.38103368613748057,0.45472298723919286,-0.18072817029090021,-0.025656954529121367,1.0008011159798724
15640,2017,678,0.357,0.2550273894354203,-1.2647729480588854,0.25489895483915603,-0.44961423468028194,1.9793260270532322,0.14072763890382303,0.6352274436706639,0.510855713758031
12984,2016,636,0.312,-0.5965611050117037,0.6253516992575451,0.02397869390313767,0.09331510795022885,0.5614452000261758,0.8800760000516844,-1.0702806807158773,1.1096778720291707
8392,2017,398,0.283,-0.9179316307429868,-0.5188175235122326,0.28524734451386324,-0.42904007011744144,0.71390550400758,0.4943290290180176,-0.6439036496192424,1.0552394940045213
16505,2020,152,0.291,1.4243522939878988,-2.369020583211362,0.2922847143408318,4.154807593873911,1.4152229023220384,1.4265508756827117,-0.7504979073934013,0.29310220165943507
10711,2017,108,0.258,-2.5001904710578677,2.5740579722844856,-0.06521204407018955,0.44193289637613586,-2.0151339372595523,0.81578483821274,0.6565462952254932,1.9262535423989062
19734,2024,476,0.282,-0.7913323337615594,-0.4996293740444405,0.2632705298576623,-0.6600231676400713,-0.3533166238622485,-0.5825479317843013,-0.388077430961261,0.4564173357333821
6368,2018,613,0.311,0.044469904085187285,0.024746828356040793,0.04358274154526409,0.627957634298485,-0.13987219828828262,-0.10036421799221962,0.35808237345785066,-0.4690350906856517
5223,2019,269,0.365,-0.27726704505366834,-0.14577826785599543,0.1222734311820417,0.8642747744855541,0.8206277167945629,-1.1290228074153286,0.18753156101919644,0.3475405796840839
3312,2016,658,0.331,1.1064497294322142,0.35301953449460044,-0.1721536987740231,-1.1843309863259757,-0.5972531102324952,-0.9682949028179682,0.40072007656751424,-0.6867886027842478
14942,2018,215,0.303,1.2146803064141531,-0.906937665529702,0.04847145349897075,-0.8750993879312454,0.02783413609126199,-0.020000265693539028,-1.5606142664770084,0.3475405796840839
12564,2020,259,0.354,0.6833579927786624,-1.984699363131645,0.32776106432689245,0.7736912999519375,1.2780086287387746,-1.3701146643113702,1.5306192089735975,2.2528838105468005
20056,2023,227,0.286,1.1908094765361503,-0.5192312965695839,-0.020787337178657994,-0.5179090309374885,-0.9021737181953027,1.0729494855685169,-0.6012659465095789,0.23866382363478575
9063,2015,357,0.232,0.06408218628563767,0.6202312861477577,-0.07096215513696724,-0.49981138618313775,-1.9541498156669908,-1.6433521021268842,0.7844594045544852,0.7830476038812761
19683,2019,142,0.345,-0.9857988722458909,-0.23673204017826696,0.24218705000942686,0.8346517875455389,1.399976871923898,-0.18072817029090021,1.0616044747672984,-0.4145967126610026
5275,2017,304,0.311,0.0554883785471179,1.0635739137062983,-0.1528745751543752,-1.2476727429662005,0.07357222728568155,0.2853827530414481,0.23016926412886,-0.5234734687103008
4892,2023,386,0.296,0.3308483651488963,-1.1469867320981315,0.22179878269212605,1.8672652969240255,0.07357222728568155,-0.020000265693539028,0.3367635219030189,-1.2856107610553873
24273,2023,213,0.32,-0.3652502133327603,1.0310020405099096,-0.08568901324902378,-0.9881620422650029,-0.26184044147340596,0.20501880074276752,-0.04697580608395315,0.7286092258566274
16337,2022,443,0.34,0.7752933316341253,-0.6011829921235988,0.05490252874511503,-1.1031773372169928,0.7901356559982821,0.09250926752461469,0.29412581879335536,0.5652940917826803
3376,2015,389,0.356,0.587157084645814,-0.05039898180596303,-0.02110017907438566,0.2571464183580321,-0.6887292926213369,-1.0968772264958562,1.08292332632213,0.40197895770873276
6589,2019,139,0.309,0.6612349318271662,-0.069313630808671,-0.02830566811468671,0.9570490165420662,1.293254659136915,0.671129724075115,0.31544467034818713,-0.08796644451310831
26368,2024,642,0.279,-0.6221957883753207,-1.0806609108450196,0.3477049766428528,1.0521092768833384,0.07357222728568155,0.23716438166223974,-0.388077430961261,-0.3601583346363535
13329,2021,170,0.239,-0.5718000945191685,-0.2420959148533624,0.18309565556002316,1.8252597109415585,0.530953139229895,1.9408801703942673,-1.2621503447093658,-0.958980492907493
13510,2017,645,0.319,0.1811287807715008,-0.6203595166551127,0.14475058386792683,0.10879335675329029,0.25652459206336825,0.928294371430891,-0.6652225011740742,1.1641162500538196
2530,2019,335,0.224,-0.2940270144129064,-0.062411596460626585,0.10906887644141383,-0.019509419478865742,0.10406428808196408,0.9443671618906271,-0.7291790558385696,-1.2856107610553873
27615,2023,347,0.261,0.31228572716194014,-0.3842056625902648,0.08141485496842149,-0.48423788661821027,-0.18561028948270386,-0.2771649130493169,0.2514881156836918,-0.2512815785870556
16925,2022,115,0.301,2.3424185358193235,-1.2056790750778812,-0.05919862910287055,2.775386060544952,-0.9174197485934431,-0.807566998220607,0.03829960013537397,-1.3400491390800364
15172,2023,524,0.323,1.0727978499103015,2.3294171012410785,-0.5379911530296437,-1.4676543774934225,-0.627745171028776,-1.1290228074153286,0.6565462952254932,0.7286092258566274
27459,2021,262,0.278,-2.0959498348597574,-0.04016807400482253,0.36647002169682963,-0.5330539020740258,0.6986594736094396,-0.7914942077608709,1.3813872480897749,-0.7412269808088969
22054,2024,108,0.379,-1.027554971866796,0.059650591211618906,0.19265458465355867,-1.7252124375763875,0.5766912304243162,-2.302336510976064,0.6565462952254932,2.035130298448204
6012,2022,232,0.246,-0.2575166852245983,-0.21833687296024168,0.13301656886943314,1.750487862877532,-1.8779196636762887,-0.9843676932777043,-0.3241208762967657,0.674170847831978
15654,2019,276,0.25,0.022667862054266408,-0.6207941874532477,0.1678348629144224,0.41221465867425533,0.7748896256001416,1.4426236661424476,-0.9636864229417185,-0.08796644451310831
25878,2024,684,0.256,-0.9328827818153316,0.5084372607738455,0.09473054288422267,2.0459557261827666,0.1193103184801045,0.012145315225934991,0.18753156101919644,2.6339524567193435
15905,2017,139,0.215,-1.1298361301562427,2.111904595031483,-0.17744916139765743,-1.219383266692295,-1.5882450861116229,-1.8201527971839815,2.2554601618378767,-0.7956653588335459
4727,2016,626,0.295,0.7494448772648405,0.4215411533387147,-0.1331825480073643,0.3056290561473186,-0.8716816573990219,-0.21287375121037067,-0.388077430961261,1.0008011159798724
18373,2020,140,0.398,-0.4020440361552289,0.0960611651962323,0.09502350350643263,-0.2744957089914758,0.3632468048503504,-1.4344058261503148,1.4453438027542702,-1.6666794072279305
11265,2021,674,0.317,-0.1996815165746589,0.756225984909534,-0.058182471331077235,0.5640919984680011,-0.2770864718715464,-0.30931049396878735,-0.19620776696777562,-0.5779118467349499
12976,2022,338,0.193,-0.5193488232125963,-0.3368639964470178,0.19325775287589542,2.4467709321106956,-1.6034911165097616,0.783639257293266,-0.7291790558385696,-0.5234734687103008
13329,2022,111,0.321,-0.25641697303706334,-0.9015623119417746,0.2610128409126008,-0.9174859769611714,-0.7954515054083198,0.028218105685670215,-0.23884547007743917,0.23866382363478575
4418,2021,512,0.289,0.29857244448494946,-1.141740763293314,0.22550005733050005,-1.0548375755705042,0.6834134432112992,-0.2771649130493169,-0.28148317318710275,-1.3944875171046853
9549,2017,503,0.336,0.24199576294362038,1.7186998030822438,-0.30283378605026434,-1.2731523217650884,-0.07888807669572094,-2.3666276728150084,1.2961118418704478,-1.5578026511786325
11738,2018,384,0.276,0.20728107090671694,-1.3882173317403723,0.2849850407195884,1.916414690046366,-0.002657924705020541,1.5229876184411282,-1.0702806807158773,-0.4690350906856517
3057,2015,469,0.268,-1.5865731854474834,0.19051229177560847,0.24925727575504797,0.5805703802706463,-0.39905471505666973,-0.19680096075063633,-0.004338102974289588,-0.7956653588335459
4106,2020,187,0.336,0.25594809076421315,0.27580782479588867,-0.03420890684325073,-1.3834527040047606,0.7596435952020012,0.5104018194777538,0.422038928122346,-0.19684320056240648
5751,2016,430,0.322,-0.1862659575559985,-0.053703634231826704,0.09179250671358119,-0.8139960241948468,-0.06364204629758052,-0.5825479317843013,0.5499520374513344,1.654061652275661
6885,2017,373,0.345,-0.6325440014917386,2.6811605082521734,-0.356415933669727,-0.7940409895841288,-0.7954515054083198,-0.7272030459219264,0.08093730324503753,0.9463627379552232
11265,2017,675,0.33,0.21738211515958616,-0.07020047088021313,0.03629192078992949,1.1094502355260698,0.5766912304243162,0.8479304191322105,-1.048961829161048,-0.904542114882844
5497,2020,199,0.241,-0.02195750102779516,-0.4601843558642034,0.14418647269772933,-1.0375019369110736,-0.947911809389724,0.23716438166223974,-0.8144544620578966,-1.6666794072279305
18577,2022,560,0.307,0.48266031726700886,0.7881902172025084,-0.16322930416979187,-0.24387258905187792,-0.26184044147340596,-2.1737541872981754,1.573256912083261,0.7830476038812761
15161,2022,215,0.228,-1.0632987280662995,-0.9641281281740692,0.3898784154295435,1.0461561042667757,0.19554047047080658,2.8731020170589603,-1.0915995322707115,-1.0134188709321421
3312,2017,147,0.282,-0.1460380255157412,0.6319427410362933,-0.04265713866194765,-0.9253917901959665,-1.9846418764632716,-0.5664751413245652,0.8057782561093169,-1.3944875171046853
29617,2024,122,0.233,-0.48956356527462735,0.33381844583844333,0.0631308604012315,6.081063751069843,-2.2285783628335185,1.7801522657969062,0.20885041257402823,-1.3400491390800364
21558,2024,567,0.303,-0.17051217444076688,-0.13693033973850596,0.10511686891670657,0.057024567679662845,-0.6734832622231981,-0.30931049396878735,0.16621270946436464,1.0008011159798724
9777,2023,612,0.279,0.13068447883769294,-0.5215122647705267,0.1335319980399241,1.0330114991294055,0.22603253126708575,1.5390604089008644,-1.1342372353803727,-0.5234734687103008
1849,2017,112,0.413,-0.4476344663760263,-0.29907640887816744,0.17575944283331868,0.29505622158030276,0.5919372608224567,-0.3575288653479975,-0.3028020247419363,-0.08796644451310831
17338,2021,450,0.275,0.19386173529147674,0.5067147656518832,-0.06850856765214375,0.625100111442534,-1.5882450861116229,-1.3218962929321636,2.2767790133927086,1.654061652275661
14161,2015,138,0.301,-2.236779768304503,0.3430735582411853,0.3150268992471017,0.07693197690944865,-0.7192213534176177,-0.22894654167010678,-0.15357006385811206,0.9463627379552232
26197,2022,555,0.301,-0.7046154736545962,0.6742616437088982,0.030489971524613413,-0.13366745757407036,-0.15511822868642303,-0.8397125791400792,0.5499520374513344,-1.1222956269814401
12161,2021,603,0.333,0.5686202575819875,-0.48622197090796543,0.06334012449518922,0.3053433038617233,0.4394769568410524,0.81578483821274,-0.3454397278515999,-0.03352806648845946
10323,2023,136,0.3,0.19219550571591115,0.49510130719467743,-0.06608829914784464,-1.1171315738302152,-1.9541498156669908,1.330114132924295,-0.08961350919361671,0.5652940917826803
20352,2024,452,0.266,-0.08178339401695492,-0.5865217526071302,0.17656872869751594,0.9359985981699013,-1.16135623496369,1.056876695108781,-1.112918383825541,0.7830476038812761
10155,2016,681,0.371,0.2036666958165595,-0.4682655538695197,0.11294989818755252,-1.2707710527184635,1.4304689327201787,-0.003927475233801126,0.3794012250126825,1.4907465182017137
19352,2020,140,0.278,-0.8916475588722322,0.09564345606949494,0.16617442906306157,0.08569504700102736,0.2870166528596491,-1.4344058261503148,-0.7078602042837377,-1.2856107610553873
12546,2015,404,0.293,-0.444425560470964,0.4177728370926417,0.040830735997322565,1.4552105010960261,-0.7497134142139003,-1.080804436036122,0.5499520374513344,-0.5234734687103008
20493,2022,126,0.25,1.1541691962620804,0.36517281788360123,-0.1813604751753941,-0.548484525496154,0.14980237927638365,-0.7593486268413987,0.23016926412886,-2.0477480534004737
11270,2017,412,0.328,-0.34109885765686776,0.07273002158994508,0.0905528222800911,0.40007018653646764,0.6224293216187374,-0.4861111890258846,1.1255610294317935,0.8919243599305743
19198,2021,605,0.336,-0.008981673780736247,-0.21887315583635678,0.09703894338873131,0.8802769024788739,0.22603253126708575,-0.7111302554621903,0.10225615479986931,-1.0134188709321421
15482,2019,225,0.266,0.21057546539777852,-0.9515550765936281,0.20259995720756097,2.487395382046118,0.9883340511741058,1.4747692470619198,-0.6439036496192424,0.40197895770873276
13075,2016,467,0.309,-0.43557680972307455,2.448036455886779,-0.3412801763213409,-0.43061170768821405,-1.9084117244725696,-1.498696987989259,1.1468798809866254,0.510855713758031
15172,2021,551,0.372,0.7908005304550029,1.4124649999991246,-0.3250582736726213,-1.6099590157197354,0.210786500868947,-0.534329560405093,0.48599548278684135,1.0552394940045213
