id,season,pa,avg,babip,bb_rate,k_rate,sprint_speed,swstr,oswing,zswing,swing,ocontact,zcontact,contact,ld,gb,fb,iffb,hr_fb,pull,oppo,hard,team_- - -,team_ARI,team_ATL,team_BAL,team_BOS,team_CHC,team_CHW,team_CIN,team_CLE,team_COL,team_DET,team_HOU,team_KCR,team_LAA,team_LAD,team_MIA,team_MIL,team_MIN,team_NYM,team_NYY,team_OAK,team_PHI,team_PIT,team_SDP,team_SEA,team_SFG,team_STL,team_TBR,team_TEX,team_TOR,team_WSN,player_id
5417,2018,599,0.316,0.352,0.092,0.132,5.0,0.078,0.33299999999999996,0.687,0.473,0.735,0.91,0.836,0.24,0.46,0.3,0.059000000000000004,0.096,0.414,0.2,0.33299999999999996,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62
14503,2019,599,0.244,0.272,0.073,0.239,1.8,0.127,0.375,0.677,0.495,0.615,0.851,0.743,0.21100000000000002,0.326,0.46299999999999997,0.177,0.16699999999999998,0.44299999999999995,0.261,0.366,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,199
11579,2021,599,0.309,0.359,0.16699999999999998,0.22399999999999998,4.3,0.14400000000000002,0.294,0.745,0.47200000000000003,0.542,0.789,0.695,0.21899999999999997,0.40700000000000003,0.373,0.069,0.267,0.381,0.275,0.433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,39
19755,2023,599,0.304,0.342,0.152,0.239,6.6,0.139,0.33299999999999996,0.7070000000000001,0.48,0.565,0.8140000000000001,0.7090000000000001,0.182,0.423,0.395,0.057,0.312,0.389,0.249,0.429,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
15679,2022,599,0.219,0.215,0.10400000000000001,0.20199999999999999,1.8,0.094,0.31,0.605,0.433,0.679,0.857,0.7829999999999999,0.156,0.389,0.455,0.12300000000000001,0.187,0.414,0.19,0.40399999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200
19556,2021,598,0.277,0.32,0.084,0.242,2.9,0.09,0.303,0.621,0.43,0.628,0.9109999999999999,0.7909999999999999,0.231,0.37799999999999995,0.391,0.045,0.214,0.35200000000000004,0.273,0.395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,137
15112,2022,597,0.246,0.311,0.10099999999999999,0.265,4.2,0.113,0.285,0.662,0.452,0.6,0.83,0.7490000000000001,0.22699999999999998,0.446,0.327,0.025,0.165,0.369,0.29100000000000004,0.396,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121
11476,2018,597,0.255,0.29,0.064,0.204,3.7,0.134,0.396,0.6890000000000001,0.517,0.599,0.858,0.741,0.183,0.446,0.371,0.139,0.139,0.38799999999999996,0.27399999999999997,0.249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,201
12861,2018,597,0.308,0.323,0.092,0.13699999999999998,3.2,0.059000000000000004,0.289,0.701,0.47700000000000004,0.785,0.922,0.877,0.23800000000000002,0.326,0.436,0.106,0.121,0.402,0.27,0.37799999999999995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,120
12144,2019,596,0.252,0.244,0.10099999999999999,0.166,2.6,0.09300000000000001,0.306,0.758,0.493,0.621,0.922,0.812,0.172,0.361,0.466,0.155,0.18,0.534,0.198,0.424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,181
6184,2022,596,0.274,0.345,0.087,0.243,2.1,0.146,0.349,0.7809999999999999,0.519,0.58,0.812,0.718,0.221,0.382,0.397,0.057999999999999996,0.10300000000000001,0.33799999999999997,0.293,0.34600000000000003,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105
17620,2022,596,0.221,0.261,0.091,0.146,6.5,0.044000000000000004,0.23399999999999999,0.599,0.40399999999999997,0.784,0.9390000000000001,0.8909999999999999,0.191,0.47200000000000003,0.337,0.066,0.0,0.26,0.361,0.247,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130
15112,2021,596,0.254,0.306,0.099,0.247,3.8,0.131,0.29100000000000004,0.7440000000000001,0.488,0.589,0.8029999999999999,0.731,0.24,0.385,0.375,0.049,0.16,0.306,0.326,0.38299999999999995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121
13066,2021,595,0.296,0.352,0.061,0.249,4.1,0.154,0.34299999999999997,0.77,0.519,0.523,0.818,0.703,0.255,0.384,0.361,0.068,0.21899999999999997,0.426,0.255,0.366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69
20043,2023,595,0.264,0.314,0.05,0.289,5.7,0.183,0.433,0.799,0.58,0.518,0.8190000000000001,0.685,0.19699999999999998,0.364,0.439,0.091,0.23,0.46799999999999997,0.22899999999999998,0.335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,202
12564,2021,595,0.251,0.293,0.08900000000000001,0.23399999999999999,6.7,0.129,0.335,0.762,0.508,0.5670000000000001,0.861,0.746,0.18899999999999997,0.37,0.441,0.092,0.139,0.37200000000000005,0.273,0.38299999999999995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107
27615,2024,595,0.269,0.276,0.059000000000000004,0.128,3.4,0.094,0.387,0.782,0.556,0.742,0.888,0.83,0.215,0.41700000000000004,0.368,0.114,0.12,0.337,0.266,0.295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,203
15676,2023,594,0.237,0.276,0.071,0.21899999999999997,2.0,0.121,0.389,0.6629999999999999,0.502,0.642,0.856,0.758,0.188,0.45,0.363,0.079,0.11900000000000001,0.33899999999999997,0.257,0.28600000000000003,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41
2396,2024,594,0.238,0.252,0.109,0.16699999999999998,2.7,0.092,0.27,0.667,0.434,0.67,0.8540000000000001,0.787,0.172,0.387,0.441,0.155,0.12300000000000001,0.5329999999999999,0.165,0.335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,53
9054,2018,594,0.242,0.297,0.14,0.263,1.1,0.095,0.24600000000000002,0.635,0.40299999999999997,0.608,0.855,0.765,0.179,0.395,0.426,0.073,0.16699999999999998,0.491,0.213,0.33799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,204
5343,2018,594,0.254,0.303,0.084,0.205,3.0,0.138,0.326,0.778,0.521,0.586,0.8170000000000001,0.735,0.255,0.43700000000000006,0.308,0.11800000000000001,0.11,0.331,0.29,0.36200000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,205
10815,2018,594,0.254,0.269,0.091,0.14800000000000002,6.3,0.084,0.33299999999999996,0.687,0.484,0.721,0.894,0.826,0.218,0.439,0.34299999999999997,0.126,0.132,0.39799999999999996,0.273,0.373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,86
29490,2024,593,0.292,0.318,0.049,0.17,6.1,0.10800000000000001,0.38299999999999995,0.807,0.568,0.701,0.8759999999999999,0.81,0.239,0.359,0.40299999999999997,0.038,0.13,0.32899999999999996,0.258,0.355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,206
18314,2024,593,0.242,0.3,0.091,0.243,5.8,0.131,0.282,0.74,0.48700000000000004,0.5770000000000001,0.802,0.73,0.168,0.499,0.33299999999999996,0.084,0.122,0.461,0.188,0.31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35
11739,2019,593,0.275,0.309,0.069,0.207,5.5,0.111,0.348,0.731,0.507,0.662,0.862,0.782,0.23399999999999999,0.39,0.376,0.08800000000000001,0.157,0.442,0.24100000000000002,0.456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,207
10324,2023,592,0.274,0.293,0.096,0.226,1.7,0.122,0.325,0.718,0.485,0.595,0.851,0.7490000000000001,0.196,0.397,0.40700000000000003,0.105,0.247,0.43200000000000005,0.281,0.415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49
12155,2018,592,0.288,0.316,0.051,0.17600000000000002,4.7,0.128,0.428,0.785,0.5760000000000001,0.698,0.8390000000000001,0.778,0.203,0.35700000000000004,0.441,0.115,0.12,0.434,0.23399999999999999,0.365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,208
19918,2022,592,0.235,0.269,0.078,0.245,5.7,0.11699999999999999,0.348,0.687,0.499,0.6759999999999999,0.823,0.7659999999999999,0.153,0.40399999999999997,0.44299999999999995,0.11900000000000001,0.161,0.545,0.16,0.33799999999999997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,209
15518,2018,592,0.256,0.31,0.049,0.201,7.0,0.129,0.41200000000000003,0.6940000000000001,0.5379999999999999,0.636,0.851,0.76,0.209,0.495,0.29600000000000004,0.11599999999999999,0.07,0.349,0.23800000000000002,0.27699999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85
13301,2021,592,0.249,0.257,0.14,0.203,3.6,0.083,0.191,0.622,0.376,0.585,0.86,0.78,0.20600000000000002,0.381,0.413,0.077,0.231,0.439,0.217,0.39399999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210
19238,2023,592,0.261,0.282,0.055999999999999994,0.174,3.9,0.081,0.33399999999999996,0.7,0.49,0.6990000000000001,0.9229999999999999,0.835,0.213,0.431,0.35600000000000004,0.069,0.15,0.4,0.251,0.39299999999999996,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211
4962,2018,592,0.262,0.296,0.069,0.201,1.8,0.099,0.32299999999999995,0.718,0.49,0.698,0.8590000000000001,0.7979999999999999,0.191,0.42100000000000004,0.38799999999999996,0.085,0.139,0.478,0.198,0.385,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,212
11281,2023,592,0.272,0.313,0.061,0.171,4.5,0.091,0.364,0.701,0.509,0.741,0.877,0.821,0.222,0.40399999999999997,0.375,0.08900000000000001,0.065,0.34299999999999997,0.27899999999999997,0.254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
26396,2024,592,0.258,0.311,0.078,0.204,4.5,0.09300000000000001,0.3,0.6679999999999999,0.465,0.6579999999999999,0.879,0.8,0.237,0.387,0.377,0.099,0.086,0.442,0.19899999999999998,0.265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,213
2434,2018,591,0.256,0.264,0.09300000000000001,0.20600000000000002,2.1,0.134,0.319,0.6970000000000001,0.465,0.511,0.858,0.711,0.175,0.44,0.385,0.11,0.24,0.408,0.245,0.423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,214
15672,2021,591,0.234,0.249,0.1,0.20600000000000002,4.1,0.107,0.29,0.715,0.467,0.608,0.865,0.772,0.183,0.287,0.53,0.09300000000000001,0.126,0.401,0.243,0.349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,215
15672,2019,591,0.291,0.331,0.091,0.222,5.6,0.09,0.27399999999999997,0.622,0.42200000000000004,0.632,0.879,0.7859999999999999,0.231,0.341,0.429,0.099,0.193,0.451,0.201,0.45399999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,215
14162,2022,590,0.291,0.339,0.10300000000000001,0.205,1.7,0.09,0.308,0.643,0.444,0.679,0.8809999999999999,0.797,0.198,0.42700000000000005,0.375,0.086,0.145,0.41,0.205,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,127
12979,2022,590,0.238,0.292,0.044000000000000004,0.249,5.2,0.18600000000000003,0.48700000000000004,0.691,0.5579999999999999,0.5529999999999999,0.815,0.6659999999999999,0.165,0.499,0.336,0.109,0.12300000000000001,0.436,0.248,0.268,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123
12155,2019,590,0.276,0.273,0.037000000000000005,0.146,3.6,0.11699999999999999,0.46299999999999997,0.804,0.591,0.753,0.851,0.8029999999999999,0.204,0.374,0.42200000000000004,0.11800000000000001,0.158,0.488,0.205,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,208
7996,2018,590,0.305,0.351,0.083,0.17600000000000002,1.4,0.086,0.295,0.638,0.436,0.6859999999999999,0.8809999999999999,0.8029999999999999,0.261,0.462,0.27699999999999997,0.033,0.142,0.324,0.34700000000000003,0.405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,216
6609,2019,589,0.26,0.312,0.048,0.24600000000000002,3.2,0.141,0.402,0.732,0.54,0.634,0.8190000000000001,0.738,0.209,0.40399999999999997,0.387,0.063,0.145,0.429,0.267,0.381,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108
4940,2019,589,0.251,0.281,0.115,0.187,4.7,0.092,0.303,0.68,0.45399999999999996,0.677,0.878,0.797,0.196,0.46299999999999997,0.342,0.10099999999999999,0.152,0.419,0.217,0.35200000000000004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217
13301,2019,589,0.251,0.283,0.153,0.253,3.8,0.105,0.231,0.64,0.39899999999999997,0.59,0.812,0.736,0.235,0.37799999999999995,0.387,0.038,0.265,0.442,0.237,0.462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210
15362,2022,589,0.326,0.353,0.068,0.10400000000000001,3.3,0.075,0.33799999999999997,0.789,0.5329999999999999,0.795,0.8959999999999999,0.86,0.23800000000000002,0.41100000000000003,0.35,0.066,0.054000000000000006,0.342,0.258,0.247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,116
15518,2021,588,0.282,0.34,0.053,0.204,6.6,0.114,0.37,0.65,0.489,0.6579999999999999,0.852,0.768,0.205,0.514,0.281,0.098,0.09,0.32,0.281,0.28800000000000003,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85
8203,2018,588,0.268,0.304,0.015,0.136,7.1,0.076,0.414,0.6859999999999999,0.536,0.7440000000000001,0.941,0.858,0.22399999999999998,0.552,0.22399999999999998,0.049,0.039,0.32899999999999996,0.308,0.204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,218
11982,2018,587,0.241,0.242,0.133,0.184,2.6,0.08199999999999999,0.28800000000000003,0.665,0.444,0.7090000000000001,0.879,0.8140000000000001,0.18100000000000002,0.374,0.445,0.09699999999999999,0.183,0.45799999999999996,0.217,0.39799999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,219
15149,2022,587,0.239,0.286,0.09,0.23,1.5,0.122,0.33399999999999996,0.6940000000000001,0.48100000000000004,0.598,0.851,0.747,0.21100000000000002,0.39799999999999996,0.391,0.092,0.11800000000000001,0.45,0.22899999999999998,0.332,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66
9241,2019,586,0.295,0.319,0.043,0.16,7.5,0.12300000000000001,0.364,0.774,0.5329999999999999,0.635,0.858,0.769,0.214,0.505,0.282,0.055999999999999994,0.185,0.397,0.253,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,187
15429,2021,586,0.265,0.313,0.106,0.23,4.8,0.126,0.303,0.768,0.48700000000000004,0.541,0.863,0.741,0.23399999999999999,0.374,0.392,0.081,0.168,0.413,0.221,0.361,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139
15653,2023,586,0.254,0.286,0.08,0.155,2.2,0.09,0.33899999999999997,0.6970000000000001,0.49,0.73,0.875,0.8170000000000001,0.201,0.425,0.374,0.055,0.073,0.384,0.265,0.263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,220
18373,2021,586,0.255,0.297,0.07,0.275,3.2,0.162,0.415,0.774,0.551,0.601,0.7979999999999999,0.706,0.221,0.353,0.426,0.08,0.204,0.397,0.27899999999999997,0.33899999999999997,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183
5227,2018,586,0.268,0.319,0.055999999999999994,0.162,5.3,0.087,0.35700000000000004,0.6509999999999999,0.488,0.6890000000000001,0.9129999999999999,0.8220000000000001,0.242,0.593,0.165,0.013999999999999999,0.042,0.33399999999999996,0.314,0.355,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,221
15117,2019,586,0.279,0.339,0.094,0.253,4.5,0.115,0.301,0.66,0.447,0.501,0.904,0.743,0.21600000000000003,0.345,0.439,0.102,0.156,0.408,0.247,0.45299999999999996,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,222
10472,2021,585,0.25,0.278,0.10400000000000001,0.188,3.6,0.099,0.276,0.6890000000000001,0.446,0.602,0.878,0.777,0.212,0.326,0.462,0.12300000000000001,0.107,0.47200000000000003,0.24,0.35600000000000004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,223
30116,2024,585,0.283,0.37,0.10800000000000001,0.27399999999999997,5.8,0.08800000000000001,0.23600000000000002,0.627,0.396,0.628,0.857,0.777,0.19399999999999998,0.337,0.469,0.07200000000000001,0.126,0.337,0.225,0.385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,224
18607,2021,585,0.277,0.335,0.08199999999999999,0.26,2.5,0.113,0.344,0.6940000000000001,0.49,0.6659999999999999,0.843,0.77,0.218,0.483,0.299,0.12300000000000001,0.254,0.41700000000000004,0.21,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225
11737,2021,585,0.309,0.34,0.07,0.207,3.5,0.16,0.40399999999999997,0.799,0.5489999999999999,0.568,0.8320000000000001,0.7090000000000001,0.267,0.375,0.358,0.06,0.228,0.39399999999999996,0.245,0.40399999999999997,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68
4892,2019,584,0.254,0.25,0.091,0.168,3.3,0.11,0.33899999999999997,0.741,0.498,0.6629999999999999,0.86,0.779,0.18899999999999997,0.358,0.45299999999999996,0.135,0.182,0.40700000000000003,0.29,0.415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136
2434,2021,584,0.265,0.286,0.087,0.21600000000000003,3.3,0.14300000000000002,0.35100000000000003,0.7490000000000001,0.509,0.586,0.815,0.7190000000000001,0.184,0.429,0.386,0.124,0.209,0.414,0.247,0.381,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,214
15986,2019,584,0.254,0.32,0.079,0.262,3.2,0.114,0.275,0.703,0.469,0.5710000000000001,0.845,0.757,0.22899999999999998,0.46799999999999997,0.303,0.044000000000000004,0.175,0.382,0.259,0.42100000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,48
19198,2022,584,0.242,0.266,0.051,0.125,3.8,0.062,0.379,0.653,0.486,0.8009999999999999,0.937,0.873,0.185,0.406,0.408,0.129,0.040999999999999995,0.337,0.295,0.272,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,177
25976,2024,584,0.262,0.329,0.11,0.267,4.9,0.11,0.264,0.6829999999999999,0.441,0.605,0.8320000000000001,0.754,0.218,0.436,0.34600000000000003,0.04,0.19399999999999998,0.397,0.24,0.335,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226
30116,2023,583,0.285,0.341,0.10099999999999999,0.223,4.5,0.078,0.235,0.624,0.409,0.6859999999999999,0.865,0.8079999999999999,0.22399999999999998,0.431,0.344,0.081,0.14800000000000002,0.39799999999999996,0.22399999999999998,0.37799999999999995,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,224
14813,2022,583,0.255,0.286,0.057,0.17,3.0,0.091,0.38799999999999996,0.6629999999999999,0.502,0.701,0.917,0.8190000000000001,0.23600000000000002,0.44799999999999995,0.316,0.109,0.102,0.43700000000000006,0.24600000000000002,0.303,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,227
13145,2018,583,0.261,0.305,0.132,0.17800000000000002,3.3,0.09699999999999999,0.267,0.6779999999999999,0.429,0.654,0.845,0.773,0.19,0.485,0.325,0.092,0.092,0.33799999999999997,0.28600000000000003,0.33799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,119
13613,2024,583,0.292,0.299,0.111,0.182,4.3,0.092,0.293,0.733,0.48100000000000004,0.674,0.88,0.8079999999999999,0.17300000000000001,0.48100000000000004,0.34600000000000003,0.079,0.257,0.518,0.172,0.43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115
12856,2022,583,0.267,0.285,0.09300000000000001,0.172,6.0,0.133,0.301,0.789,0.508,0.584,0.818,0.738,0.179,0.445,0.376,0.115,0.159,0.483,0.23199999999999998,0.321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,58
19363,2022,582,0.25,0.289,0.057999999999999996,0.196,3.0,0.11199999999999999,0.397,0.68,0.509,0.642,0.904,0.7809999999999999,0.192,0.431,0.377,0.17,0.10099999999999999,0.434,0.231,0.304,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,228
7859,2021,582,0.27,0.305,0.09300000000000001,0.156,4.3,0.08800000000000001,0.294,0.695,0.47100000000000003,0.684,0.882,0.813,0.221,0.47200000000000003,0.308,0.092,0.099,0.387,0.249,0.336,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
13757,2021,582,0.254,0.337,0.10800000000000001,0.287,6.4,0.139,0.247,0.725,0.455,0.491,0.784,0.6940000000000001,0.221,0.363,0.41600000000000004,0.064,0.142,0.456,0.233,0.314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190
27506,2022,582,0.251,0.29,0.08800000000000001,0.172,4.8,0.07200000000000001,0.275,0.623,0.431,0.743,0.883,0.8340000000000001,0.212,0.395,0.39299999999999996,0.145,0.067,0.465,0.175,0.27399999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,153
19918,2023,581,0.22,0.256,0.077,0.23199999999999998,5.4,0.105,0.324,0.711,0.494,0.64,0.871,0.7859999999999999,0.203,0.325,0.47200000000000003,0.19,0.11199999999999999,0.508,0.23,0.293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,209
5297,2018,581,0.248,0.264,0.155,0.191,5.3,0.087,0.209,0.655,0.396,0.6709999999999999,0.8270000000000001,0.78,0.21600000000000003,0.4,0.384,0.12,0.19,0.45399999999999996,0.17800000000000002,0.395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,229
12282,2019,581,0.205,0.244,0.09,0.306,4.4,0.127,0.331,0.6759999999999999,0.474,0.574,0.84,0.731,0.174,0.34700000000000003,0.479,0.138,0.188,0.474,0.191,0.457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,230
16505,2023,581,0.24,0.319,0.107,0.284,3.7,0.11699999999999999,0.225,0.6920000000000001,0.433,0.598,0.7829999999999999,0.73,0.156,0.35,0.494,0.146,0.099,0.39299999999999996,0.23399999999999999,0.402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,82
17907,2022,581,0.266,0.304,0.079,0.174,2.6,0.10099999999999999,0.314,0.74,0.494,0.647,0.88,0.795,0.21100000000000002,0.522,0.267,0.026000000000000002,0.113,0.309,0.313,0.35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,231
9874,2018,581,0.276,0.298,0.064,0.141,4.4,0.052000000000000005,0.26,0.601,0.41700000000000004,0.727,0.95,0.875,0.21,0.496,0.295,0.03,0.111,0.298,0.29600000000000004,0.35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65
