id,season,pa,babip,bb_rate,k_rate,sprint_speed,swstr,oswing,zswing,swing,ocontact,zcontact,contact,ld,gb,fb,iffb,hr_fb,pull,oppo,hard,team_- - -,team_ARI,team_ATL,team_BAL,team_BOS,team_CHC,team_CHW,team_CIN,team_CLE,team_COL,team_DET,team_HOU,team_KCR,team_LAA,team_LAD,team_MIA,team_MIL,team_MIN,team_NYM,team_NYY,team_OAK,team_PHI,team_PIT,team_SDP,team_SEA,team_SFG,team_STL,team_TBR,team_TEX,team_TOR,team_WSN,player_id
17736,2021,105,0.314,0.038,0.267,2.3,0.1369999999999999,0.3429999999999999,0.77,0.546,0.611,0.816,0.7490000000000001,0.1639999999999999,0.507,0.3279999999999999,0.136,0.045,0.278,0.4029999999999999,0.208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,743
12533,2022,724,0.263,0.073,0.166,6.2,0.09,0.29,0.747,0.472,0.647,0.903,0.8079999999999999,0.19,0.3379999999999999,0.472,0.085,0.1009999999999999,0.4629999999999999,0.225,0.296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
15170,2019,260,0.279,0.1119999999999999,0.215,5.5,0.083,0.25,0.586,0.397,0.662,0.861,0.79,0.2269999999999999,0.36,0.413,0.113,0.113,0.451,0.2019999999999999,0.474,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,742
10542,2018,551,0.336,0.053,0.254,4.1,0.114,0.344,0.718,0.504,0.642,0.8590000000000001,0.774,0.233,0.407,0.36,0.154,0.123,0.413,0.249,0.366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,364
3648,2016,207,0.276,0.077,0.261,0.3,0.135,0.361,0.713,0.526,0.573,0.835,0.7390000000000001,0.211,0.474,0.316,0.095,0.143,0.351,0.291,0.313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,727
14735,2021,292,0.302,0.113,0.387,8.7,0.14,0.212,0.655,0.418,0.507,0.723,0.665,0.214,0.357,0.429,0.033,0.217,0.41,0.215,0.347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,771
14221,2017,110,0.203,0.109,0.327,0.8,0.1369999999999999,0.231,0.6,0.4029999999999999,0.481,0.74,0.6609999999999999,0.18,0.377,0.4429999999999999,0.148,0.074,0.557,0.1969999999999999,0.311,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,93
12861,2019,646,0.323,0.124,0.133,4.4,0.051,0.238,0.701,0.431,0.778,0.932,0.883,0.212,0.331,0.457,0.103,0.159,0.421,0.25,0.447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,163
3516,2018,677,0.302,0.092,0.21,3.5,0.123,0.331,0.7070000000000001,0.485,0.584,0.857,0.747,0.1989999999999999,0.604,0.1969999999999999,0.0969999999999999,0.1939999999999999,0.318,0.29,0.345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,102
3410,2019,508,0.325,0.067,0.207,5.4,0.122,0.374,0.727,0.513,0.599,0.892,0.763,0.192,0.504,0.304,0.083,0.204,0.412,0.246,0.4539999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,329
26299,2022,102,0.278,0.039,0.382,6.0,0.132,0.349,0.66,0.47,0.5710000000000001,0.8420000000000001,0.7190000000000001,0.254,0.407,0.3389999999999999,0.05,0.25,0.492,0.186,0.373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,426
15464,2022,522,0.281,0.075,0.2319999999999999,2.2,0.118,0.344,0.6759999999999999,0.477,0.636,0.84,0.752,0.175,0.361,0.465,0.121,0.176,0.441,0.235,0.352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,323
7739,2024,341,0.28,0.07,0.261,2.4,0.148,0.317,0.768,0.508,0.583,0.778,0.708,0.18,0.4639999999999999,0.356,0.076,0.19,0.3829999999999999,0.293,0.3229999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,573
7399,2016,274,0.32,0.077,0.153,1.1,0.086,0.326,0.624,0.455,0.67,0.906,0.81,0.289,0.422,0.289,0.033,0.0819999999999999,0.336,0.27,0.327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,271
19294,2021,511,0.292,0.067,0.209,4.3,0.103,0.342,0.629,0.4579999999999999,0.6890000000000001,0.843,0.775,0.171,0.5329999999999999,0.296,0.096,0.106,0.377,0.254,0.293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,432
2636,2017,192,0.303,0.078,0.2239999999999999,5.4,0.0969999999999999,0.209,0.6729999999999999,0.425,0.624,0.8240000000000001,0.772,0.252,0.39,0.358,0.182,0.045,0.421,0.254,0.222,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,627
19198,2021,605,0.336,0.098,0.1119999999999999,2.0,0.051,0.298,0.622,0.428,0.8190000000000001,0.925,0.8809999999999999,0.203,0.409,0.3879999999999999,0.141,0.0819999999999999,0.361,0.253,0.3379999999999999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,243
10472,2018,462,0.266,0.108,0.1689999999999999,4.6,0.087,0.247,0.684,0.432,0.648,0.872,0.7979999999999999,0.186,0.375,0.439,0.1669999999999999,0.146,0.432,0.216,0.354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300
13611,2022,639,0.272,0.086,0.163,6.0,0.067,0.26,0.696,0.442,0.6759999999999999,0.939,0.8490000000000001,0.186,0.337,0.477,0.062,0.156,0.4529999999999999,0.21,0.3829999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8
15998,2022,550,0.255,0.069,0.273,6.3,0.12,0.345,0.705,0.498,0.6859999999999999,0.809,0.76,0.172,0.356,0.472,0.141,0.1119999999999999,0.472,0.1939999999999999,0.347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,138
11339,2016,311,0.275,0.051,0.267,6.2,0.123,0.337,0.733,0.523,0.614,0.843,0.764,0.193,0.452,0.355,0.157,0.071,0.44,0.239,0.263,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,646
18345,2020,228,0.303,0.079,0.2019999999999999,7.7,0.103,0.313,0.782,0.505,0.698,0.851,0.795,0.2019999999999999,0.38,0.417,0.074,0.132,0.506,0.177,0.3779999999999999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110
1873,2015,277,0.335,0.141,0.177,2.8,0.105,0.296,0.809,0.495,0.677,0.8440000000000001,0.7829999999999999,0.23,0.481,0.29,0.094,0.075,0.251,0.3329999999999999,0.3329999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,568
27815,2023,228,0.336,0.07,0.246,5.8,0.115,0.312,0.7140000000000001,0.485,0.604,0.8540000000000001,0.762,0.221,0.416,0.364,0.143,0.054,0.465,0.2,0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,537
12907,2016,587,0.291,0.09,0.203,5.6,0.085,0.31,0.701,0.462,0.6679999999999999,0.915,0.813,0.24,0.3879999999999999,0.371,0.111,0.144,0.492,0.2269999999999999,0.357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151
12144,2017,568,0.276,0.083,0.201,4.2,0.091,0.285,0.607,0.43,0.599,0.898,0.789,0.176,0.428,0.395,0.115,0.121,0.439,0.249,0.3289999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,247
7870,2018,454,0.273,0.064,0.143,1.9,0.052,0.308,0.584,0.435,0.792,0.937,0.8809999999999999,0.247,0.419,0.3339999999999999,0.134,0.034,0.325,0.275,0.347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,381
10953,2015,118,0.341,0.076,0.136,5.5,0.076,0.284,0.5760000000000001,0.414,0.6,0.95,0.816,0.1889999999999999,0.556,0.256,0.0,0.13,0.22,0.396,0.253,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,645
9847,2015,685,0.339,0.143,0.1939999999999999,4.2,0.105,0.237,0.708,0.441,0.606,0.826,0.759,0.235,0.382,0.382,0.059,0.136,0.389,0.233,0.3939999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,78
6609,2015,603,0.309,0.05,0.171,5.5,0.089,0.392,0.65,0.504,0.721,0.904,0.8240000000000001,0.222,0.409,0.369,0.104,0.043,0.364,0.285,0.251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,133
9847,2017,650,0.305,0.1119999999999999,0.178,4.3,0.088,0.25,0.679,0.449,0.6920000000000001,0.852,0.804,0.2189999999999999,0.407,0.374,0.0819999999999999,0.1639999999999999,0.427,0.206,0.352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,78
21479,2024,641,0.297,0.069,0.103,5.7,0.051,0.352,0.653,0.481,0.812,0.951,0.893,0.241,0.4429999999999999,0.316,0.128,0.043,0.341,0.291,0.204,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70
10323,2018,143,0.282,0.07,0.161,5.0,0.0559999999999999,0.2789999999999999,0.602,0.421,0.759,0.932,0.868,0.22,0.4589999999999999,0.321,0.171,0.0,0.364,0.282,0.282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,649
19858,2019,406,0.3,0.099,0.2289999999999999,3.8,0.105,0.282,0.643,0.4429999999999999,0.6459999999999999,0.825,0.762,0.218,0.477,0.305,0.136,0.086,0.407,0.2689999999999999,0.325,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,431
19755,2021,639,0.303,0.15,0.296,6.9,0.15,0.301,0.72,0.4579999999999999,0.528,0.773,0.672,0.214,0.38,0.406,0.05,0.3289999999999999,0.48,0.22,0.451,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7
2434,2018,591,0.264,0.093,0.206,2.1,0.134,0.319,0.6970000000000001,0.465,0.511,0.858,0.711,0.175,0.44,0.385,0.11,0.24,0.408,0.245,0.423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,124
11038,2015,535,0.306,0.045,0.178,7.3,0.096,0.3279999999999999,0.708,0.507,0.7020000000000001,0.867,0.81,0.2289999999999999,0.478,0.293,0.134,0.084,0.413,0.2269999999999999,0.246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,395
5273,2021,220,0.244,0.055,0.295,1.0,0.108,0.3329999999999999,0.609,0.45,0.642,0.8490000000000001,0.7609999999999999,0.182,0.38,0.4379999999999999,0.1169999999999999,0.067,0.4429999999999999,0.257,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,753
22542,2023,129,0.259,0.031,0.271,1.0,0.13,0.317,0.6679999999999999,0.478,0.488,0.863,0.728,0.148,0.409,0.4429999999999999,0.077,0.103,0.281,0.36,0.315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,529
11615,2019,447,0.259,0.0559999999999999,0.253,2.0,0.121,0.361,0.634,0.473,0.615,0.8490000000000001,0.7440000000000001,0.24,0.419,0.341,0.2,0.143,0.4679999999999999,0.208,0.3829999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,327
3878,2016,113,0.244,0.106,0.133,1.3,0.037,0.188,0.5,0.336,0.8,0.925,0.888,0.171,0.488,0.341,0.214,0.036,0.506,0.265,0.205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1005
15878,2022,140,0.28,0.036,0.193,5.8,0.115,0.426,0.6629999999999999,0.519,0.662,0.894,0.777,0.222,0.417,0.361,0.179,0.026,0.37,0.213,0.222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,256
1433,2019,524,0.31,0.084,0.132,1.6,0.1009999999999999,0.375,0.7609999999999999,0.539,0.691,0.895,0.813,0.184,0.624,0.192,0.064,0.179,0.3979999999999999,0.256,0.322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,415
9134,2018,296,0.292,0.118,0.257,1.5,0.118,0.242,0.705,0.437,0.524,0.828,0.731,0.21,0.415,0.375,0.076,0.121,0.455,0.205,0.489,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,651
6878,2015,503,0.284,0.115,0.187,6.1,0.079,0.2319999999999999,0.6970000000000001,0.44,0.633,0.8959999999999999,0.8190000000000001,0.201,0.4579999999999999,0.341,0.06,0.1369999999999999,0.422,0.261,0.33,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,439
15271,2018,118,0.296,0.042,0.212,2.1,0.106,0.363,0.5820000000000001,0.4529999999999999,0.632,0.887,0.7659999999999999,0.2239999999999999,0.494,0.282,0.125,0.1669999999999999,0.3979999999999999,0.25,0.261,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,997
11846,2015,310,0.27,0.052,0.223,4.6,0.118,0.321,0.625,0.456,0.5579999999999999,0.857,0.74,0.153,0.517,0.33,0.1009999999999999,0.072,0.43,0.211,0.233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,317
17929,2023,455,0.271,0.095,0.222,6.1,0.108,0.301,0.728,0.49,0.652,0.847,0.78,0.156,0.354,0.49,0.176,0.1009999999999999,0.4679999999999999,0.184,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108
7571,2016,418,0.328,0.055,0.1669999999999999,5.7,0.091,0.42,0.775,0.57,0.7190000000000001,0.928,0.8390000000000001,0.239,0.349,0.412,0.115,0.061,0.376,0.314,0.264,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,586
12434,2020,223,0.335,0.0579999999999999,0.184,6.5,0.125,0.411,0.664,0.519,0.631,0.8640000000000001,0.758,0.241,0.41,0.349,0.052,0.103,0.389,0.24,0.365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168
17338,2023,409,0.328,0.083,0.242,8.7,0.13,0.372,0.703,0.513,0.602,0.8490000000000001,0.747,0.1939999999999999,0.391,0.415,0.105,0.086,0.413,0.273,0.311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,190
17982,2021,650,0.327,0.071,0.163,1.9,0.087,0.341,0.738,0.503,0.6829999999999999,0.922,0.826,0.2289999999999999,0.456,0.314,0.074,0.122,0.38,0.236,0.335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,128
15518,2022,670,0.326,0.037,0.166,6.7,0.099,0.425,0.684,0.531,0.7340000000000001,0.884,0.813,0.2019999999999999,0.525,0.2739999999999999,0.11,0.076,0.347,0.2739999999999999,0.264,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,117
11609,2021,483,0.298,0.108,0.286,2.9,0.145,0.307,0.66,0.45,0.474,0.818,0.6779999999999999,0.161,0.502,0.337,0.053,0.223,0.409,0.251,0.391,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,378
10047,2023,141,0.273,0.085,0.34,2.9,0.145,0.326,0.563,0.431,0.51,0.775,0.664,0.175,0.5,0.325,0.231,0.115,0.519,0.198,0.272,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106
13757,2022,454,0.336,0.0969999999999999,0.352,5.6,0.1889999999999999,0.273,0.7829999999999999,0.499,0.392,0.722,0.621,0.264,0.31,0.426,0.087,0.0969999999999999,0.441,0.249,0.331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,260
13769,2020,233,0.35,0.047,0.3,8.5,0.201,0.375,0.78,0.5379999999999999,0.479,0.733,0.627,0.125,0.485,0.39,0.113,0.113,0.45,0.265,0.364,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,545
8259,2021,247,0.25,0.049,0.178,0.8,0.093,0.335,0.7,0.488,0.672,0.899,0.809,0.192,0.429,0.379,0.119,0.09,0.517,0.217,0.261,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,482
8090,2021,249,0.25,0.141,0.309,3.8,0.1009999999999999,0.198,0.642,0.387,0.614,0.792,0.74,0.2339999999999999,0.273,0.492,0.063,0.048,0.435,0.206,0.366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,103
9063,2017,176,0.291,0.04,0.216,3.8,0.093,0.386,0.655,0.511,0.701,0.897,0.818,0.238,0.462,0.3,0.026,0.077,0.321,0.275,0.252,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,669
17022,2021,326,0.326,0.052,0.193,5.2,0.139,0.369,0.745,0.531,0.604,0.8270000000000001,0.7390000000000001,0.208,0.518,0.2739999999999999,0.048,0.0969999999999999,0.373,0.228,0.246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,714
13324,2023,286,0.259,0.066,0.07,3.7,0.05,0.308,0.624,0.455,0.805,0.936,0.888,0.1639999999999999,0.5670000000000001,0.2689999999999999,0.109,0.063,0.439,0.195,0.252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,750
14274,2021,691,0.281,0.078,0.245,3.5,0.131,0.33,0.654,0.466,0.56,0.8290000000000001,0.718,0.161,0.434,0.405,0.0969999999999999,0.21,0.473,0.196,0.373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,61
11680,2017,200,0.273,0.055,0.19,3.0,0.09,0.291,0.7709999999999999,0.516,0.6409999999999999,0.905,0.826,0.179,0.523,0.298,0.067,0.022,0.331,0.285,0.258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,411
2396,2018,679,0.231,0.162,0.1369999999999999,2.7,0.072,0.241,0.655,0.413,0.742,0.87,0.826,0.16,0.4029999999999999,0.437,0.179,0.1159999999999999,0.48,0.221,0.3279999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,67
11493,2017,690,0.265,0.072,0.1669999999999999,3.3,0.1,0.327,0.7120000000000001,0.489,0.674,0.873,0.7959999999999999,0.158,0.421,0.421,0.132,0.151,0.416,0.248,0.395,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25
16153,2023,207,0.369,0.0969999999999999,0.28,2.5,0.115,0.249,0.66,0.42,0.517,0.8370000000000001,0.726,0.214,0.492,0.294,0.054,0.135,0.354,0.3389999999999999,0.307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,715
3516,2023,100,0.299,0.06,0.25,0.7,0.1,0.402,0.667,0.521,0.767,0.836,0.807,0.162,0.574,0.265,0.111,0.111,0.3329999999999999,0.261,0.159,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102
15672,2018,191,0.336,0.052,0.209,5.5,0.078,0.283,0.649,0.4479999999999999,0.6579999999999999,0.916,0.8270000000000001,0.214,0.414,0.371,0.077,0.115,0.3929999999999999,0.243,0.371,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,293
1965,2016,225,0.243,0.093,0.258,4.2,0.12,0.248,0.627,0.427,0.632,0.758,0.7190000000000001,0.1639999999999999,0.4639999999999999,0.371,0.135,0.135,0.396,0.236,0.264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,903
18887,2022,205,0.404,0.093,0.312,1.4,0.182,0.358,0.7909999999999999,0.535,0.465,0.7879999999999999,0.66,0.241,0.284,0.474,0.091,0.036,0.42,0.286,0.319,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,942
7476,2015,219,0.278,0.183,0.301,1.3,0.136,0.166,0.68,0.3989999999999999,0.303,0.765,0.66,0.2789999999999999,0.405,0.315,0.086,0.114,0.3979999999999999,0.23,0.31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,642
12927,2020,225,0.326,0.147,0.191,4.4,0.087,0.213,0.682,0.412,0.65,0.848,0.789,0.204,0.472,0.324,0.043,0.174,0.35,0.35,0.217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,91
13755,2021,161,0.292,0.031,0.273,4.7,0.2339999999999999,0.534,0.858,0.653,0.5870000000000001,0.701,0.642,0.275,0.413,0.312,0.0,0.088,0.349,0.193,0.376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,737
23565,2023,141,0.369,0.149,0.305,5.1,0.1369999999999999,0.198,0.682,0.392,0.4639999999999999,0.73,0.649,0.2739999999999999,0.205,0.521,0.105,0.211,0.507,0.2189999999999999,0.356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,522
33541,2024,132,0.253,0.083,0.1969999999999999,6.9,0.1,0.295,0.66,0.446,0.6,0.887,0.7759999999999999,0.106,0.574,0.319,0.1669999999999999,0.1,0.4039999999999999,0.16,0.298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1096
22197,2022,534,0.258,0.124,0.245,3.1,0.114,0.278,0.687,0.446,0.627,0.813,0.745,0.2019999999999999,0.39,0.408,0.08,0.131,0.449,0.226,0.354,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,267
18564,2024,209,0.217,0.105,0.273,2.1,0.08,0.157,0.5920000000000001,0.364,0.529,0.855,0.7809999999999999,0.127,0.364,0.508,0.1,0.15,0.496,0.2,0.304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,354
14738,2019,260,0.339,0.069,0.242,5.7,0.128,0.297,0.727,0.479,0.57,0.8240000000000001,0.733,0.2339999999999999,0.3939999999999999,0.371,0.123,0.108,0.371,0.286,0.377,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,836
6876,2018,358,0.303,0.067,0.243,1.1,0.1369999999999999,0.372,0.691,0.496,0.588,0.8390000000000001,0.7240000000000001,0.2289999999999999,0.424,0.347,0.106,0.2,0.331,0.265,0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122
5297,2022,453,0.279,0.1369999999999999,0.241,5.0,0.098,0.237,0.645,0.408,0.608,0.838,0.76,0.1639999999999999,0.444,0.3929999999999999,0.148,0.074,0.475,0.255,0.288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,311
5305,2016,134,0.223,0.0819999999999999,0.187,2.1,0.086,0.2789999999999999,0.639,0.4589999999999999,0.662,0.8759999999999999,0.8109999999999999,0.216,0.4639999999999999,0.32,0.129,0.0969999999999999,0.381,0.33,0.278,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,819
17838,2019,337,0.262,0.068,0.157,2.5,0.072,0.3329999999999999,0.7090000000000001,0.491,0.768,0.908,0.8540000000000001,0.1939999999999999,0.364,0.442,0.175,0.184,0.519,0.159,0.407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,697
10324,2018,628,0.309,0.061,0.175,3.2,0.113,0.325,0.728,0.484,0.613,0.87,0.7659999999999999,0.181,0.471,0.349,0.102,0.139,0.422,0.225,0.452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,68
7244,2017,203,0.287,0.049,0.276,1.0,0.143,0.349,0.718,0.508,0.5820000000000001,0.8079999999999999,0.7190000000000001,0.141,0.363,0.496,0.075,0.09,0.4629999999999999,0.257,0.331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,950
