id,season,avg_actual,avg_pred,residual,pa,RAWBA,BAA,luck_component
4962,2018,0.262,0.2402122247293004,0.0217877752706995,592,0.262,0.2402122247293004,0.02178777527069961
3353,2016,0.242,0.2496538625219752,-0.0076538625219752,293,0.242,0.2496538625219752,-0.0076538625219751966
15679,2023,0.215,0.212132702876579,0.0028672971234209,351,0.215,0.212132702876579,0.0028672971234209865
15271,2021,0.185,0.2293460917371928,-0.0443460917371928,139,0.185,0.2293460917371928,-0.04434609173719281
8347,2017,0.272,0.2670506094090757,0.0049493905909242,542,0.272,0.2670506094090757,0.0049493905909243074
12161,2022,0.307,0.2639219767800853,0.0430780232199146,631,0.307,0.2639219767800853,0.04307802321991472
21837,2023,0.23,0.2047960601808738,0.0252039398191261,103,0.23,0.2047960601808738,0.02520393981912622
5222,2020,0.204,0.2057369724903984,-0.0017369724903984,166,0.204,0.2057369724903984,-0.0017369724903984196
17023,2018,0.19,0.2514430745175603,-0.0614430745175603,156,0.19,0.2514430745175603,-0.061443074517560314
19252,2021,0.224,0.2355259960312273,-0.0115259960312273,294,0.224,0.2355259960312273,-0.011525996031227309
9874,2020,0.364,0.3173987217250207,0.0466012782749792,216,0.364,0.3173987217250207,0.046601278274979285
16930,2023,0.258,0.2509224658389946,0.0070775341610053,501,0.258,0.2509224658389946,0.007077534161005428
12775,2018,0.248,0.2233866724949337,0.0246133275050662,254,0.248,0.2233866724949337,0.024613327505066285
18360,2019,0.226,0.2226684836947927,0.0033315163052072,297,0.226,0.2226684836947927,0.0033315163052073105
3516,2017,0.318,0.2921710536120481,0.0258289463879519,671,0.318,0.2921710536120481,0.025828946387951912
12984,2018,0.234,0.2561096934568725,-0.0221096934568725,535,0.234,0.2561096934568725,-0.022109693456872498
10619,2018,0.215,0.2369040083002072,-0.0219040083002072,106,0.215,0.2369040083002072,-0.021904008300207195
5223,2015,0.267,0.2737878387877312,-0.0067878387877312,555,0.267,0.2737878387877312,-0.006787838787731204
4298,2017,0.225,0.2396877426333453,-0.0146877426333453,465,0.225,0.2396877426333453,-0.014687742633345297
9952,2016,0.225,0.2216816622926183,0.0033183377073816,262,0.225,0.2216816622926183,0.0033183377073817133
2530,2015,0.282,0.2849825516559399,-0.0029825516559399,402,0.282,0.2849825516559399,-0.0029825516559399134
12160,2019,0.248,0.2425540168794711,0.0054459831205288,356,0.248,0.2425540168794711,0.005445983120528908
10243,2015,0.276,0.2231651004591628,0.0528348995408371,350,0.276,0.2231651004591628,0.05283489954083723
15679,2022,0.219,0.2264872482403634,-0.0074872482403633,599,0.219,0.2264872482403634,-0.007487248240363398
19296,2023,0.2,0.2184766483655058,-0.0184766483655058,439,0.2,0.2184766483655058,-0.018476648365505777
25976,2024,0.262,0.2428598273538602,0.0191401726461397,584,0.262,0.2428598273538602,0.01914017264613982
17982,2023,0.25,0.259861474451012,-0.009861474451012,665,0.25,0.259861474451012,-0.009861474451011987
19392,2021,0.215,0.2106098717144874,0.0043901282855125,172,0.215,0.2106098717144874,0.004390128285512607
1433,2018,0.306,0.2728990778148341,0.0331009221851659,416,0.306,0.2728990778148341,0.033100922185165915
15170,2021,0.212,0.2237462476383172,-0.0117462476383172,310,0.212,0.2237462476383172,-0.01174624763831722
19252,2024,0.197,0.1909794454798609,0.006020554520139,224,0.197,0.1909794454798609,0.00602055452013911
11342,2022,0.235,0.2339593400225365,0.0010406599774634,507,0.235,0.2339593400225365,0.0010406599774634984
26289,2023,0.255,0.2483717722181556,0.0066282277818443,622,0.255,0.2483717722181556,0.006628227781844409
19458,2022,0.176,0.2066029550338571,-0.0306029550338571,201,0.176,0.2066029550338571,-0.0306029550338571
10324,2016,0.266,0.2615596121340073,0.0044403878659927,608,0.266,0.2615596121340073,0.004440387865992712
15082,2017,0.166,0.1762549229113161,-0.010254922911316,336,0.166,0.1762549229113161,-0.010254922911316078
12164,2015,0.269,0.2290870044401782,0.0399129955598218,335,0.269,0.2290870044401782,0.03991299555982181
2900,2021,0.149,0.1951401692170451,-0.0461401692170451,161,0.149,0.1951401692170451,-0.04614016921704511
5038,2021,0.247,0.2375385919997437,0.0094614080002562,543,0.247,0.2375385919997437,0.0094614080002563
14130,2023,0.233,0.2102490181386835,0.0227509818613165,319,0.233,0.2102490181386835,0.02275098186131652
14477,2020,0.221,0.2431815245543629,-0.0221815245543628,123,0.221,0.2431815245543629,-0.022181524554362897
16505,2022,0.229,0.2035417361678647,0.0254582638321352,621,0.229,0.2035417361678647,0.025458263832135314
14894,2016,0.217,0.2657995747656418,-0.0487995747656418,136,0.217,0.2657995747656418,-0.04879957476564181
9874,2018,0.276,0.2772744489373137,-0.0012744489373137,581,0.276,0.2772744489373137,-0.0012744489373136547
1965,2015,0.268,0.260020471912286,0.007979528087714,108,0.268,0.260020471912286,0.007979528087714016
9256,2021,0.297,0.269197375525441,0.027802624474559,422,0.297,0.269197375525441,0.027802624474559
14162,2015,0.279,0.273232636552675,0.0057673634473249,432,0.279,0.273232636552675,0.005767363447325036
12158,2019,0.203,0.2221838090126483,-0.0191838090126483,242,0.203,0.2221838090126483,-0.019183809012648295
21501,2023,0.213,0.2199122258585837,-0.0069122258585837,212,0.213,0.2199122258585837,-0.006912225858583698
12861,2022,0.229,0.2482535657636414,-0.0192535657636414,193,0.229,0.2482535657636414,-0.0192535657636414
11241,2019,0.277,0.2419517928380962,0.0350482071619037,213,0.277,0.2419517928380962,0.03504820716190382
13510,2021,0.266,0.2583724497282774,0.0076275502717225,636,0.266,0.2583724497282774,0.007627550271722627
13624,2016,0.308,0.2868348117338424,0.0211651882661575,687,0.308,0.2868348117338424,0.021165188266157597
16192,2017,0.212,0.2422381979753513,-0.0302381979753512,166,0.212,0.2422381979753513,-0.030238197975351294
12147,2016,0.218,0.2598651852285889,-0.0418651852285889,308,0.218,0.2598651852285889,-0.041865185228588925
17975,2019,0.258,0.2525870037696306,0.0054129962303693,500,0.258,0.2525870037696306,0.0054129962303693935
16252,2019,0.298,0.2681843371043196,0.0298156628956803,569,0.298,0.2681843371043196,0.029815662895680384
6887,2017,0.221,0.2102505003704035,0.0107494996295964,471,0.221,0.2102505003704035,0.01074949962959651
11477,2021,0.248,0.2695100392624754,-0.0215100392624754,475,0.248,0.2695100392624754,-0.02151003926247541
9810,2016,0.268,0.226198489681109,0.041801510318891,691,0.268,0.226198489681109,0.04180151031889101
14128,2015,0.204,0.2118756268500695,-0.0078756268500695,123,0.204,0.2118756268500695,-0.007875626850069511
11442,2019,0.232,0.2153272742050105,0.0166727257949894,446,0.232,0.2153272742050105,0.016672725794989518
14387,2022,0.3,0.2685515369736853,0.0314484630263147,435,0.3,0.2685515369736853,0.03144846302631471
17548,2023,0.253,0.2375618553885114,0.0154381446114885,409,0.253,0.2375618553885114,0.015438144611488597
19262,2021,0.234,0.2552438016747833,-0.0212438016747832,494,0.234,0.2552438016747833,-0.021243801674783264
13301,2015,0.206,0.1972533542652649,0.008746645734735,112,0.206,0.1972533542652649,0.008746645734735076
1159,2018,0.21,0.2264639436984571,-0.0164639436984571,131,0.21,0.2264639436984571,-0.016463943698457106
9682,2015,0.228,0.2105909743237928,0.0174090256762071,125,0.228,0.2105909743237928,0.017409025676207196
11442,2017,0.278,0.2419718620778574,0.0360281379221426,525,0.278,0.2419718620778574,0.03602813792214263
12859,2020,0.289,0.2449754626796104,0.0440245373203895,111,0.289,0.2449754626796104,0.04402453732038958
22581,2021,0.242,0.2667536221621789,-0.0247536221621789,189,0.242,0.2667536221621789,-0.024753622162178912
10231,2015,0.3,0.2808828949233545,0.0191171050766454,454,0.3,0.2808828949233545,0.01911710507664549
9927,2020,0.223,0.2557523330610675,-0.0327523330610674,158,0.223,0.2557523330610675,-0.03275233306106748
14330,2017,0.288,0.267484614739436,0.0205153852605639,343,0.288,0.267484614739436,0.020515385260563956
20391,2023,0.266,0.2851069011879077,-0.0191069011879077,482,0.266,0.2851069011879077,-0.0191069011879077
9892,2018,0.223,0.2574672211655354,-0.0344672211655354,361,0.223,0.2574672211655354,-0.03446722116553538
10329,2017,0.235,0.2602827159965044,-0.0252827159965043,145,0.235,0.2602827159965044,-0.02528271599650439
14162,2020,0.264,0.2371121784997785,0.0268878215002214,221,0.264,0.2371121784997785,0.02688782150022151
13807,2019,0.222,0.2269757566192673,-0.0049757566192673,174,0.222,0.2269757566192673,-0.004975756619267302
2918,2016,0.277,0.276962052402173,3.794759782699275e-05,543,0.277,0.276962052402173,3.794759782704826e-05
19287,2023,0.245,0.2284091095115482,0.0165908904884517,632,0.245,0.2284091095115482,0.016590890488451804
18882,2022,0.221,0.2563598703896142,-0.0353598703896142,266,0.221,0.2563598703896142,-0.03535987038961422
9393,2015,0.24,0.2444853407321746,-0.0044853407321746,186,0.24,0.2444853407321746,-0.004485340732174603
2578,2016,0.251,0.2368925907936555,0.0141074092063444,383,0.251,0.2368925907936555,0.014107409206344512
11167,2017,0.224,0.2431879483685618,-0.0191879483685618,118,0.224,0.2431879483685618,-0.019187948368561802
3123,2018,0.217,0.2462632826457318,-0.0292632826457318,203,0.217,0.2462632826457318,-0.029263282645731803
14131,2017,0.19,0.2168030958358241,-0.0268030958358241,170,0.19,0.2168030958358241,-0.026803095835824103
18036,2021,0.266,0.2673092599363042,-0.0013092599363042,643,0.266,0.2673092599363042,-0.001309259936304208
13185,2024,0.218,0.2201118423823302,-0.0021118423823301,602,0.218,0.2201118423823302,-0.002111842382330198
14128,2023,0.177,0.1468179263485689,0.030182073651431,332,0.177,0.1468179263485689,0.03018207365143108
15124,2019,0.25,0.2574892839004445,-0.0074892839004445,250,0.25,0.2574892839004445,-0.00748928390044451
9627,2017,0.232,0.2150008027287671,0.0169991972712328,383,0.232,0.2150008027287671,0.01699919727123292
7539,2016,0.282,0.2508108492987923,0.0311891507012076,458,0.282,0.2508108492987923,0.031189150701207646
13051,2015,0.321,0.2593612587540433,0.0616387412459566,360,0.321,0.2593612587540433,0.061638741245956696
17907,2024,0.267,0.2414594344744943,0.0255405655255056,539,0.267,0.2414594344744943,0.02554056552550571
11477,2016,0.298,0.2842788278024497,0.0137211721975503,659,0.298,0.2842788278024497,0.013721172197550313
12180,2020,0.226,0.2585361015145534,-0.0325361015145534,100,0.226,0.2585361015145534,-0.03253610151455341
21711,2024,0.259,0.2386099885267806,0.0203900114732193,599,0.259,0.2386099885267806,0.02039001147321942
4969,2018,0.199,0.2011741285698808,-0.0021741285698808,288,0.199,0.2011741285698808,-0.002174128569880779
3179,2015,0.246,0.252045915736648,-0.006045915736648,192,0.246,0.252045915736648,-0.006045915736647978
15279,2024,0.206,0.2305393742670876,-0.0245393742670876,116,0.206,0.2305393742670876,-0.024539374267087605
7802,2016,0.247,0.2781087472795396,-0.0311087472795396,214,0.247,0.2781087472795396,-0.031108747279539606
5275,2016,0.264,0.2648948025090532,-0.0008948025090532,393,0.264,0.2648948025090532,-0.0008948025090531608
19262,2020,0.234,0.2256640705383505,0.0083359294616494,184,0.234,0.2256640705383505,0.008335929461649516
12907,2019,0.242,0.2218507946414988,0.0201492053585011,167,0.242,0.2218507946414988,0.020149205358501204
7927,2021,0.249,0.2321911230002908,0.0168088769997091,180,0.249,0.2321911230002908,0.016808876999709205
16429,2021,0.208,0.2129534427199603,-0.0049534427199603,154,0.208,0.2129534427199603,-0.004953442719960316
15674,2022,0.269,0.2353318110950583,0.0336681889049416,274,0.269,0.2353318110950583,0.03366818890494172
26467,2024,0.213,0.2237644466050209,-0.0107644466050209,156,0.213,0.2237644466050209,-0.010764446605020905
21840,2023,0.281,0.2565908890008315,0.0244091109991684,235,0.281,0.2565908890008315,0.024409110999168537
13608,2019,0.227,0.2574826671364809,-0.0304826671364808,566,0.227,0.2574826671364809,-0.030482667136480873
18363,2019,0.255,0.2443790735075469,0.0106209264924531,617,0.255,0.2443790735075469,0.010620926492453109
14691,2019,0.291,0.2816896205641004,0.0093103794358995,369,0.291,0.2816896205641004,0.009310379435899574
15676,2019,0.284,0.2548099133370247,0.0291900866629752,693,0.284,0.2548099133370247,0.02919008666297529
20321,2023,0.228,0.243718007187699,-0.015718007187699,255,0.228,0.243718007187699,-0.015718007187699
17548,2021,0.25,0.2579558414228245,-0.0079558414228245,237,0.25,0.2579558414228245,-0.007955841422824517
3256,2015,0.237,0.2240414380542233,0.0129585619457766,378,0.237,0.2240414380542233,0.012958561945776687
17907,2023,0.258,0.2458639656558184,0.0121360343441816,192,0.258,0.2458639656558184,0.012136034344181618
19331,2021,0.208,0.2203463549994065,-0.0123463549994065,184,0.208,0.2203463549994065,-0.012346354999406506
15197,2017,0.27,0.2318333193323372,0.0381666806676627,343,0.27,0.2318333193323372,0.03816668066766282
11894,2018,0.233,0.2512309574944134,-0.0182309574944134,153,0.233,0.2512309574944134,-0.018230957494413363
13185,2023,0.264,0.2460138841809021,0.0179861158190978,533,0.264,0.2460138841809021,0.017986115819097925
19955,2021,0.242,0.25802044912806,-0.01602044912806,381,0.242,0.25802044912806,-0.01602044912806
4022,2017,0.285,0.2741052802865178,0.0108947197134821,666,0.285,0.2741052802865178,0.01089471971348216
16451,2022,0.273,0.2867105581470955,-0.0137105581470954,335,0.273,0.2867105581470955,-0.013710558147095486
14712,2018,0.245,0.2640284422525784,-0.0190284422525783,519,0.245,0.2640284422525784,-0.01902844225257838
12325,2016,0.254,0.2634124689209348,-0.0094124689209347,408,0.254,0.2634124689209348,-0.00941246892093478
14344,2017,0.259,0.2054800561189456,0.0535199438810543,216,0.259,0.2054800561189456,0.05351994388105441
4418,2018,0.267,0.2565403744846377,0.0104596255153623,680,0.267,0.2565403744846377,0.010459625515362336
3298,2021,0.243,0.255952471540388,-0.012952471540388,271,0.243,0.255952471540388,-0.012952471540388033
27479,2023,0.172,0.2145903814908033,-0.0425903814908033,137,0.172,0.2145903814908033,-0.042590381490803325
3882,2017,0.235,0.2200640495081521,0.0149359504918478,276,0.235,0.2200640495081521,0.0149359504918479
10542,2019,0.187,0.2272349051088681,-0.040234905108868,306,0.187,0.2272349051088681,-0.040234905108868096
27459,2022,0.171,0.1985544403315088,-0.0275544403315088,193,0.171,0.1985544403315088,-0.027554440331508778
15711,2018,0.254,0.2131193859011924,0.0408806140988075,142,0.254,0.2131193859011924,0.04088061409880761
12532,2018,0.249,0.2604765789769787,-0.0114765789769787,407,0.249,0.2604765789769787,-0.01147657897697868
5986,2015,0.231,0.2502058183660635,-0.0192058183660635,317,0.231,0.2502058183660635,-0.01920581836606347
9774,2016,0.227,0.2743406346201736,-0.0473406346201736,184,0.227,0.2743406346201736,-0.0473406346201736
454,2016,0.206,0.2420860838552762,-0.0360860838552762,259,0.206,0.2420860838552762,-0.0360860838552762
19966,2022,0.215,0.2133540777992699,0.00164592220073,353,0.215,0.2133540777992699,0.0016459222007300933
13499,2019,0.273,0.2067755326919648,0.0662244673080351,281,0.273,0.2067755326919648,0.06622446730803522
6609,2020,0.22,0.2375544112426355,-0.0175544112426355,159,0.22,0.2375544112426355,-0.017554411242635487
10950,2019,0.267,0.1719059728272947,0.0950940271727052,130,0.267,0.1719059728272947,0.09509402717270532
10473,2019,0.246,0.2325922199618103,0.0134077800381896,330,0.246,0.2325922199618103,0.01340778003818971
4298,2016,0.243,0.2618506531344007,-0.0188506531344007,464,0.243,0.2618506531344007,-0.018850653134400708
4940,2015,0.293,0.2778572663265259,0.015142733673474,610,0.293,0.2778572663265259,0.015142733673474074
11281,2018,0.304,0.2957737865175822,0.0082262134824178,707,0.304,0.2957737865175822,0.00822621348241781
19326,2022,0.262,0.2580225180816089,0.003977481918391,614,0.262,0.2580225180816089,0.00397748191839109
20505,2023,0.228,0.2389400113129125,-0.0109400113129125,337,0.228,0.2389400113129125,-0.010940011312912501
9807,2018,0.226,0.2520681140281423,-0.0260681140281423,120,0.226,0.2520681140281423,-0.02606811402814227
9777,2015,0.287,0.2616422490931773,0.0253577509068226,665,0.287,0.2616422490931773,0.025357750906822685
23401,2024,0.227,0.2301024809365,-0.0031024809365,483,0.227,0.2301024809365,-0.0031024809364999795
7802,2017,0.29,0.2962767091351906,-0.0062767091351906,306,0.29,0.2962767091351906,-0.006276709135190628
13608,2016,0.238,0.2640109009563499,-0.0260109009563498,215,0.238,0.2640109009563499,-0.02601090095634989
5254,2018,0.273,0.2548241337442792,0.0181758662557208,465,0.273,0.2548241337442792,0.01817586625572082
13624,2022,0.245,0.2861071156150249,-0.0411071156150248,663,0.245,0.2861071156150249,-0.04110711561502489
22168,2023,0.218,0.2261335989750101,-0.00813359897501,357,0.218,0.2261335989750101,-0.008133598975010092
15362,2021,0.251,0.2767660940101019,-0.0257660940101019,426,0.251,0.2767660940101019,-0.02576609401010188
26121,2023,0.209,0.2048421603561674,0.0041578396438325,423,0.209,0.2048421603561674,0.004157839643832595
22168,2022,0.204,0.2171549439191064,-0.0131549439191064,225,0.204,0.2171549439191064,-0.013154943919106404
15362,2019,0.318,0.2899907544880974,0.0280092455119025,567,0.318,0.2899907544880974,0.028009245511902592
7539,2018,0.219,0.2528621105993702,-0.0338621105993701,398,0.219,0.2528621105993702,-0.03386211059937019
4106,2017,0.299,0.2814415358199912,0.0175584641800087,375,0.299,0.2814415358199912,0.01755846418000878
17232,2018,0.235,0.2214571457641947,0.0135428542358052,650,0.235,0.2214571457641947,0.013542854235805285
23690,2024,0.206,0.2454346592959722,-0.0394346592959722,442,0.206,0.2454346592959722,-0.0394346592959722
10200,2023,0.202,0.1748287416075693,0.0271712583924307,123,0.202,0.1748287416075693,0.027171258392430703
10243,2019,0.232,0.2233182620502222,0.0086817379497777,628,0.232,0.2233182620502222,0.008681737949777807
18015,2022,0.157,0.1902171958500657,-0.0332171958500657,237,0.157,0.1902171958500657,-0.03321719585006569
20220,2020,0.161,0.1834774075867483,-0.0224774075867483,132,0.161,0.1834774075867483,-0.022477407586748294
9957,2015,0.218,0.2274736767255815,-0.0094736767255815,325,0.218,0.2274736767255815,-0.009473676725581498
19198,2020,0.232,0.2670872818209153,-0.0350872818209153,230,0.232,0.2670872818209153,-0.03508728182091528
13757,2019,0.262,0.2728549210879391,-0.0108549210879391,414,0.262,0.2728549210879391,-0.010854921087939062
16219,2024,0.218,0.2226862758223377,-0.0046862758223377,157,0.218,0.2226862758223377,-0.004686275822337688
10642,2015,0.25,0.2323006099974414,0.0176993900025585,283,0.25,0.2323006099974414,0.0176993900025586
9886,2016,0.253,0.2667250645188476,-0.0137250645188475,243,0.253,0.2667250645188476,-0.013725064518847585
5942,2015,0.157,0.2252782033243568,-0.0682782033243568,142,0.157,0.2252782033243568,-0.0682782033243568
11493,2020,0.304,0.2797151684883044,0.0242848315116955,254,0.304,0.2797151684883044,0.02428483151169558
19556,2023,0.293,0.2567514992526624,0.0362485007473375,496,0.293,0.2567514992526624,0.0362485007473376
14162,2019,0.279,0.2484859301170319,0.030514069882968,321,0.279,0.2484859301170319,0.03051406988296812
8090,2022,0.305,0.231801434520278,0.0731985654797219,154,0.305,0.231801434520278,0.073198565479722
15937,2021,0.259,0.248084814108825,0.0109151858911749,319,0.259,0.248084814108825,0.010915185891175017
19290,2024,0.219,0.208646003661808,0.0103539963381919,648,0.219,0.208646003661808,0.010353996338192006
3174,2016,0.242,0.2620178396718648,-0.0200178396718648,210,0.242,0.2620178396718648,-0.020017839671864823
19363,2020,0.279,0.2387077959125936,0.0402922040874064,134,0.279,0.2387077959125936,0.040292204087406414
13755,2024,0.192,0.2372630020213805,-0.0452630020213805,140,0.192,0.2372630020213805,-0.045263002021380505
5667,2016,0.247,0.2224992658932816,0.0245007341067184,468,0.247,0.2224992658932816,0.024500734106718408
25690,2024,0.202,0.2046879603922759,-0.0026879603922759,130,0.202,0.2046879603922759,-0.0026879603922758954
18289,2023,0.226,0.2333338321677347,-0.0073338321677347,361,0.226,0.2333338321677347,-0.0073338321677347
18568,2022,0.316,0.2944984172534793,0.0215015827465206,603,0.316,0.2944984172534793,0.021501582746520698
22266,2024,0.328,0.2890895819870741,0.0389104180129259,303,0.328,0.2890895819870741,0.03891041801292594
2967,2015,0.268,0.271240853956571,-0.0032408539565709,173,0.268,0.271240853956571,-0.003240853956570977
21560,2023,0.229,0.226627525044363,0.0023724749556369,123,0.229,0.226627525044363,0.0023724749556369995
3531,2017,0.249,0.2311292738913596,0.0178707261086403,260,0.249,0.2311292738913596,0.017870726108640406
10472,2018,0.256,0.2490099841553416,0.0069900158446583,462,0.256,0.2490099841553416,0.006990015844658415
6310,2021,0.288,0.2864378566895977,0.0015621433104022,349,0.288,0.2864378566895977,0.0015621433104022753
12916,2024,0.273,0.2657689407075791,0.0072310592924209,689,0.273,0.2657689407075791,0.007231059292420905
17548,2018,0.178,0.2012371244683532,-0.0232371244683532,147,0.178,0.2012371244683532,-0.023237124468353215
5751,2017,0.259,0.2634601625856818,-0.0044601625856817,458,0.259,0.2634601625856818,-0.004460162585681771
6848,2018,0.265,0.2659661963428886,-0.0009661963428886,502,0.265,0.2659661963428886,-0.0009661963428885811
17696,2024,0.278,0.2697698750927357,0.0082301249072642,311,0.278,0.2697698750927357,0.008230124907264325
12155,2023,0.255,0.2557615649256347,-0.0007615649256346,516,0.255,0.2557615649256347,-0.0007615649256346724
16556,2020,0.271,0.2169940803594684,0.0540059196405315,124,0.271,0.2169940803594684,0.05400591964053161
12533,2018,0.255,0.2552599244159546,-0.0002599244159546,703,0.255,0.2552599244159546,-0.00025992441595457105
31349,2024,0.179,0.2101094070722368,-0.0311094070722368,155,0.179,0.2101094070722368,-0.031109407072236805
13853,2016,0.26,0.2785180206572223,-0.0185180206572223,104,0.26,0.2785180206572223,-0.0185180206572223
31837,2024,0.28,0.2687356722465204,0.0112643277534795,421,0.28,0.2687356722465204,0.01126432775347963
13546,2019,0.213,0.2255541693806336,-0.0125541693806336,122,0.213,0.2255541693806336,-0.012554169380633612
14225,2015,0.255,0.2498944610064059,0.0051055389935941,311,0.255,0.2498944610064059,0.0051055389935941164
19363,2024,0.255,0.2411007009068713,0.0138992990931287,255,0.255,0.2411007009068713,0.013899299093128703
15672,2019,0.291,0.2547318208990412,0.0362681791009587,591,0.291,0.2547318208990412,0.03626817910095881
4747,2017,0.212,0.2156012008636527,-0.0036012008636527,527,0.212,0.2156012008636527,-0.0036012008636527038
19238,2018,0.281,0.250315927427351,0.0306840725726489,263,0.281,0.250315927427351,0.030684072572649046
4881,2015,0.255,0.2515237127639304,0.0034762872360696,477,0.255,0.2515237127639304,0.0034762872360696306
15640,2022,0.311,0.2493781799028017,0.0616218200971982,696,0.311,0.2493781799028017,0.0616218200971983
13768,2018,0.259,0.2763711413035674,-0.0173711413035674,387,0.259,0.2763711413035674,-0.017371141303567372
10166,2015,0.158,0.2248604837794014,-0.0668604837794014,109,0.158,0.2248604837794014,-0.0668604837794014
21534,2022,0.211,0.2023448612920514,0.0086551387079485,415,0.211,0.2023448612920514,0.008655138707948595
791,2016,0.291,0.2911870643344174,-0.0001870643344174,584,0.291,0.2911870643344174,-0.00018706433441739723
19864,2021,0.222,0.2197669524178903,0.0022330475821096,120,0.222,0.2197669524178903,0.0022330475821097096
22275,2023,0.25,0.2279426355179496,0.0220573644820503,540,0.25,0.2279426355179496,0.022057364482050396
5275,2015,0.295,0.2631520023399028,0.0318479976600971,510,0.295,0.2631520023399028,0.03184799766009716
2530,2017,0.266,0.2502064963565046,0.0157935036434954,521,0.266,0.2502064963565046,0.01579350364349541
11265,2018,0.233,0.2326831121495175,0.0003168878504825,501,0.233,0.2326831121495175,0.0003168878504825057
20003,2019,0.303,0.2577225292803849,0.045277470719615,348,0.303,0.2577225292803849,0.045277470719615076
13757,2020,0.27,0.2768033072817248,-0.0068033072817247,214,0.27,0.2768033072817248,-0.006803307281724791
22581,2022,0.285,0.2783460197385245,0.0066539802614754,541,0.285,0.2783460197385245,0.006653980261475456
6265,2015,0.294,0.2791322659247428,0.0148677340752571,445,0.294,0.2791322659247428,0.01486773407525721
15640,2020,0.257,0.2353841276012945,0.0216158723987054,114,0.257,0.2353841276012945,0.021615872398705493
17128,2023,0.224,0.2335301788576804,-0.0095301788576804,404,0.224,0.2335301788576804,-0.0095301788576804
20521,2023,0.263,0.2851578255734138,-0.0221578255734137,294,0.263,0.2851578255734138,-0.02215782557341378
14713,2018,0.213,0.2788223111328208,-0.0658223111328208,101,0.213,0.2788223111328208,-0.0658223111328208
8259,2022,0.18,0.2111649965804378,-0.0311649965804378,159,0.18,0.2111649965804378,-0.03116499658043781
4712,2015,0.306,0.3041292277242578,0.0018707722757421,634,0.306,0.3041292277242578,0.0018707722757421719
7802,2019,0.284,0.2958049526626354,-0.0118049526626354,526,0.284,0.2958049526626354,-0.011804952662635426
9134,2016,0.27,0.2241122701418825,0.0458877298581174,325,0.27,0.2241122701418825,0.04588772985811751
5760,2015,0.257,0.2760672277407506,-0.0190672277407506,601,0.257,0.2760672277407506,-0.019067227740750592
16930,2022,0.227,0.2301878760534913,-0.0031878760534913,450,0.227,0.2301878760534913,-0.003187876053491301
19252,2020,0.25,0.2372664196024788,0.0127335803975211,265,0.25,0.2372664196024788,0.012733580397521205
23667,2021,0.288,0.2836928127696388,0.0043071872303611,308,0.288,0.2836928127696388,0.004307187230361165
15491,2022,0.243,0.2665317110482597,-0.0235317110482597,603,0.243,0.2665317110482597,-0.023531711048259685
12861,2018,0.308,0.2692657408582465,0.0387342591417534,597,0.308,0.2692657408582465,0.03873425914175349
10155,2022,0.283,0.2163112168576499,0.06668878314235,499,0.283,0.2163112168576499,0.06668878314235008
13613,2019,0.329,0.288884420148974,0.0401155798510259,628,0.329,0.288884420148974,0.04011557985102604
12546,2016,0.278,0.259256284068474,0.018743715931526,445,0.278,0.259256284068474,0.018743715931526017
4016,2015,0.236,0.2212367588755086,0.0147632411244913,133,0.236,0.2212367588755086,0.0147632411244914
15082,2018,0.235,0.2193655016496264,0.0156344983503735,463,0.235,0.2193655016496264,0.015634498350373588
17710,2021,0.27,0.2399907366614536,0.0300092633385463,234,0.27,0.2399907366614536,0.03000926333854642
12092,2020,0.184,0.206057874203303,-0.0220578742033029,179,0.184,0.206057874203303,-0.02205787420330299
5930,2018,0.297,0.2949476307114763,0.0020523692885237,705,0.297,0.2949476307114763,0.0020523692885237033
5942,2017,0.256,0.2627420126294693,-0.0067420126294693,192,0.256,0.2627420126294693,-0.006742012629469274
8254,2015,0.197,0.2522826997179279,-0.0552826997179279,325,0.197,0.2522826997179279,-0.055282699717927875
13777,2016,0.273,0.2718340569198906,0.0011659430801094,563,0.273,0.2718340569198906,0.0011659430801094217
11982,2016,0.242,0.2277423051807764,0.0142576948192235,530,0.242,0.2277423051807764,0.014257694819223593
4940,2019,0.251,0.2609005104801131,-0.009900510480113,589,0.251,0.2609005104801131,-0.00990051048011309
8027,2016,0.239,0.2431994617348906,-0.0041994617348906,430,0.239,0.2431994617348906,-0.004199461734890608
15172,2016,0.283,0.255661916553041,0.0273380834469589,431,0.283,0.255661916553041,0.027338083446958983
18314,2016,0.302,0.2669620072242321,0.0350379927757678,145,0.302,0.2669620072242321,0.03503799277576791
3154,2015,0.228,0.242271402644256,-0.014271402644256,204,0.228,0.242271402644256,-0.014271402644255998
18821,2023,0.231,0.274822606789802,-0.043822606789802,102,0.231,0.274822606789802,-0.043822606789802016
16578,2018,0.312,0.2941803576256195,0.0178196423743804,120,0.312,0.2941803576256195,0.017819642374380495
16263,2019,0.215,0.2281238948197131,-0.0131238948197131,157,0.215,0.2281238948197131,-0.0131238948197131
10473,2018,0.194,0.2197254180915988,-0.0257254180915987,117,0.194,0.2197254180915988,-0.025725418091598784
3448,2018,0.2,0.2257997789577723,-0.0257997789577723,218,0.2,0.2257997789577723,-0.0257997789577723
5913,2021,0.267,0.2714910807759823,-0.0044910807759822,474,0.267,0.2714910807759823,-0.004491080775982259
