id,RAWBA,BAA,total_pa,seasons
21865,0.21437641357027465,0.20189541646875883,619,2
21871,0.248,0.2522229509413153,119,1
21897,0.22224846416382252,0.22161940922657297,1465,3
21987,0.22245318352059923,0.21700981825869448,534,2
22054,0.263,0.22164567916822467,108,1
22117,0.21542314990512335,0.18611894500415585,527,2
22168,0.23310162991371045,0.2328982147350757,1043,3
22169,0.226,0.2565681384802284,232,1
22184,0.24734643377001458,0.22429271633127368,687,2
22186,0.23888472352389878,0.26300287961462127,1067,2
22197,0.22070195337114054,0.23553257507829145,1587,3
22209,0.24,0.2391251462702059,132,1
22217,0.26084355179704016,0.26338647505044505,473,2
22244,0.20724767540152156,0.20357153197387604,1183,3
22261,0.265,0.20025492966325148,181,1
22263,0.2220932994062765,0.21036268737296993,1179,3
22266,0.328,0.2890895819870741,303,1
22275,0.25,0.22024520005975093,1302,3
22277,0.20863947368421054,0.2416630508290272,760,3
22458,0.1878946098149638,0.2262702830507857,1243,4
22514,0.2558241610738255,0.22750560934140368,745,2
22515,0.269,0.2428985998380688,518,1
22532,0.2190617059891107,0.254265243237415,551,2
22542,0.25065689655172413,0.2426955029836583,580,2
22557,0.228,0.2373611727759226,334,1
22558,0.2127371749824315,0.22584267692936053,1423,4
22563,0.21381818181818182,0.23965445953457243,506,2
22581,0.26208127438231466,0.27226170699455204,1538,4
22650,0.221,0.2395410726332558,293,1
22664,0.27535704514363885,0.26937619448327466,731,2
22715,0.24950569675723053,0.2695630469622676,1141,2
22799,0.23513665943600864,0.2413091260927995,1383,3
22823,0.191,0.2249591918575305,191,1
22857,0.242,0.2435636989079811,425,1
22871,0.22096221662468515,0.236086499846248,397,2
22896,0.23708302583025828,0.24444319047173776,542,2
23003,0.2925652610441767,0.27391359558475525,996,2
23312,0.21214851485148517,0.2201290143338989,606,2
23359,0.21186178861788615,0.21541220197648678,615,3
23378,0.18244582043343655,0.19447590820581215,323,2
23401,0.2247981651376147,0.22643002125590955,763,2
23565,0.21114285714285713,0.21325115636820718,595,2
23667,0.28168241469816274,0.2919953846543629,1143,3
23690,0.206,0.2454346592959722,442,1
23691,0.267,0.2547962399392561,168,1
23695,0.151,0.233548994216075,103,1
23697,0.2770211976682565,0.25257951642057164,1887,3
23698,0.248,0.2592441052991653,108,1
23733,0.2576207627118644,0.23162615662665878,944,3
23772,0.253,0.2180699840617036,447,1
23782,0.229,0.2230058729105841,210,1
23789,0.247,0.2310797802511472,185,1
23792,0.22583842794759826,0.26971564558608435,916,3
23800,0.2400722347629797,0.2322491160486293,443,2
23818,0.231,0.2570337275378039,371,1
23986,0.238,0.2440118805655342,132,1
24064,0.26148854961832063,0.24859568384537495,1310,2
24257,0.218,0.179244669608503,198,1
24262,0.24600000000000002,0.24706786496323577,571,1
24273,0.23699999999999996,0.2245615780834913,213,1
24336,0.2613605313092979,0.23627458915978414,527,2
24400,0.258,0.2856996507855051,103,1
24488,0.22,0.2304282497728127,459,1
24589,0.23164510166358596,0.2552920483273549,541,3
24598,0.197,0.22794995417743977,225,1
24610,0.28493037974683544,0.2836756195873656,1896,3
24617,0.2720865921787709,0.2536999004520836,1432,4
24618,0.22945447705041383,0.21677372452156232,1329,4
24655,0.24074696356275305,0.24785042174063998,988,3
24679,0.2804346076458753,0.27360401044439797,1491,3
24703,0.23228318584070798,0.22624375629496235,565,3
24729,0.24179195561719832,0.23227851774979677,721,2
24770,0.226207468879668,0.22353364536903145,723,2
24782,0.19349221183800622,0.2144034318121734,321,2
24816,0.248,0.2340231491187905,443,1
24934,0.2574059405940594,0.2414751978877344,505,2
25055,0.264,0.2402800565595838,122,1
25180,0.218,0.2294731401879618,221,1
25332,0.22,0.2345275734365078,204,1
25353,0.218,0.2140318402735802,124,1
25459,0.20699999999999996,0.20339245787372243,102,1
25479,0.23624081237911027,0.2419046937899927,1034,2
25493,0.239,0.2290442856158206,511,1
25505,0.239,0.2182862984192517,100,1
25543,0.21,0.2223878176291051,394,1
25569,0.22600000000000003,0.2562406018185219,175,1
25575,0.236,0.2013707665682441,157,1
25621,0.202,0.2432787321974335,108,1
25660,0.26512623762376236,0.27866488010760343,808,2
25690,0.202,0.2046879603922759,130,1
25764,0.2886781326781327,0.2633347019603401,2035,3
25768,0.24559552042160734,0.2557837419204648,1518,3
25782,0.238,0.22831853581460687,218,1
25805,0.23499999999999996,0.20765288877356014,344,1
25807,0.2421648854961832,0.23452636275211072,655,2
25816,0.21531011045029733,0.2077205843232653,1177,3
25845,0.20621917808219176,0.23197077553814408,730,3
25878,0.25743005540166203,0.2540279205043007,1444,3
25931,0.28481655172413795,0.2722657485242669,1450,3
25961,0.27666129032258063,0.23296685895930447,868,3
25976,0.26697461212976026,0.24889424972490154,1418,3
26031,0.24835555555555555,0.26102677267465846,270,2
26121,0.22151764705882354,0.21696697893617967,765,2
26123,0.21719107142857144,0.2315229501049377,560,2
26149,0.23425072886297377,0.2263657271943881,343,2
26151,0.20800000000000002,0.2097315185781298,209,1
26197,0.2531284322409212,0.2392128760914457,2258,4
26208,0.28,0.2187005652470363,341,1
26224,0.192,0.2269192461434721,135,1
26288,0.2613810584958217,0.2560272113148765,1795,3
26289,0.2680495587236931,0.2571956211905381,1473,3
26294,0.2553005366726297,0.25919710888319575,1677,3
26295,0.22100000000000003,0.2155542953530416,104,1
26299,0.25767701863354037,0.23825502808636032,805,3
26319,0.24799999999999997,0.2179684930456671,567,1
26323,0.24534849545136458,0.23643144446565464,1429,3
26365,0.217,0.24238683087688706,362,1
26368,0.2154158918005072,0.22826374049315865,1183,3
26396,0.2279452181987001,0.24103209946058501,1077,3
26438,0.20780540540540543,0.2352065244391466,370,2
26466,0.25406796116504854,0.21235537167509144,515,2
26467,0.2358875305623472,0.24534528338511108,409,2
26477,0.265,0.24795254950242654,381,1
26517,0.24572054794520548,0.23866259282654798,365,2
26540,0.23200000000000004,0.22352491990546197,169,1
26668,0.2498744434550312,0.24471465435919626,1123,2
27459,0.19734687499999998,0.20380549272336293,640,3
27461,0.2245,0.27801202689385973,366,2
27462,0.253,0.2722440335645709,257,1
27465,0.22111844792375768,0.21086695851276133,1469,3
27467,0.2042991452991453,0.21414891517159843,351,2
27475,0.2552379471228616,0.23322854979215474,643,2
27478,0.23355930087390764,0.24470938703539682,801,2
27479,0.2501847545219638,0.2520184702304561,774,2
27490,0.25483883495145637,0.25714176956130774,515,2
27506,0.24218016194331984,0.23505603780010856,1976,4
27531,0.248,0.2362257177766609,317,1
27534,0.2358293370944993,0.23536730628698413,709,2
27555,0.255,0.2518973229776731,224,1
27562,0.22899999999999998,0.2465978405948984,414,1
27577,0.2193282051282051,0.24043879192884382,390,2
27604,0.198,0.2146600502440059,112,1
27615,0.2597908704883227,0.27788560637433846,942,2
27630,0.18900000000000003,0.23884393752150804,171,1
27647,0.22715968992248062,0.24822076892313363,1290,2
27676,0.26733633093525183,0.260034077546026,1112,3
27684,0.2422502472799209,0.24205210019644646,1011,3
27690,0.20400000000000001,0.2115920625375514,410,1
27735,0.21752109181141435,0.21478333898674298,403,2
27769,0.23700000000000002,0.2536345166630869,410,1
27790,0.188,0.2092075762459937,162,1
27815,0.26264888888888893,0.2562382316399378,675,2
27899,0.26,0.2593583861436405,556,1
28163,0.248,0.22883222149602828,177,1
28806,0.275,0.26902845451542,573,1
29490,0.292,0.2854212211244692,593,1
29518,0.264,0.2633238746357692,336,1
29575,0.218,0.2196930721801281,119,1
29576,0.171,0.21927393992551006,178,1
29591,0.242,0.2212992546745338,561,1
29592,0.236,0.23583801328182252,194,1
29606,0.203,0.192221089610581,230,1
29617,0.19067108753315648,0.19477192050552158,377,2
29622,0.2551191432396252,0.24941254995162326,747,2
29630,0.214,0.219455342963842,262,1
29695,0.29,0.240849738927736,403,1
29715,0.19,0.2063354911591488,224,1
29766,0.23083471074380166,0.23181880528940113,847,2
29782,0.183,0.1953884649148694,106,1
29788,0.146,0.1992607434563999,123,1
29794,0.23400000000000004,0.2082481709266594,156,1
29931,0.2552461059190031,0.26899376968780125,642,2
30011,0.242967032967033,0.23286951874363504,364,2
30116,0.2779194547707558,0.2358723638143349,1614,3
30162,0.216,0.2368546378511558,263,1
31166,0.253,0.2305588800896749,114,1
31347,0.24051879699248122,0.23744073827907392,931,2
31349,0.179,0.21010940707223683,155,1
31394,0.211,0.2187500356514165,121,1
31431,0.188,0.2252160420389607,184,1
31567,0.2,0.2616322267332316,211,1
31595,0.221,0.2610777586410847,185,1
31781,0.189,0.2001851320438943,208,1
31837,0.2852147852147852,0.2716003903064416,1001,2
33189,0.2544654939106901,0.26312669833169994,739,2
33266,0.25,0.2922258369857412,103,1
33333,0.253,0.2395759540164428,557,1
33541,0.218,0.2281061737527846,132,1
33824,0.262,0.2715945972315355,158,1
